GEO_ID,NAME,NAICS,NAICS_LABEL,EAGE,EAGE_LABEL,YEAR,FIRM,ESTAB,EMP,ESTABS_ENTRY,ESTABS_ENTRY_RATE,ESTABS_EXIT,ESTABS_EXIT_RATE,NET_JOB_CREATION,NET_JOB_CREATION_RATE,REALLOCATION_RATE,FIRMDEATH_FIRMS,FIRMDEATH_ESTABS,FIRMDEATH_EMP
0400000US39,Ohio,31-33,Manufacturing,30,2 years,2000,693,709,20829,12,1.6,94,12.533,-622,-2.942,27.457,64,64,445
0400000US39,Ohio,31-33,Manufacturing,30,2 years,2001,595,612,16612,10,1.54,85,13.087,-918,-5.375,27.226,71,72,1108
0400000US39,Ohio,31-33,Manufacturing,30,2 years,2002,585,616,22451,8,1.217,91,13.84,-2878,-12.08,14.304,70,70,1451
0400000US39,Ohio,31-33,Manufacturing,30,2 years,2003,515,538,19167,11,1.888,100,17.167,-2391,-11.711,21.081,77,77,551
0400000US39,Ohio,31-33,Manufacturing,30,2 years,2004,552,584,17425,9,1.45,82,13.215,-229,-1.306,31.45,65,65,1579
0400000US39,Ohio,31-33,Manufacturing,30,2 years,2005,476,493,14172,8,1.531,67,12.823,-823,-5.634,23.62,48,48,423
0400000US39,Ohio,31-33,Manufacturing,30,2 years,2006,471,487,11374,14,2.711,73,14.134,-1646,-13.431,21.705,59,59,327
0400000US39,Ohio,31-33,Manufacturing,30,2 years,2007,482,497,9490,5,0.947,67,12.689,-413,-4.262,30.815,47,47,497
0400000US39,Ohio,31-33,Manufacturing,30,2 years,2008,512,524,11003,5,0.891,79,14.082,-487,-4.338,27.794,62,62,370
0400000US39,Ohio,31-33,Manufacturing,30,2 years,2009,402,407,8449,12,2.778,62,14.352,-369,-4.288,31.747,47,47,408
0400000US39,Ohio,31-33,Manufacturing,30,2 years,2010,370,378,10769,9,2.195,73,17.805,-1976,-16.811,7.776,45,45,490
0400000US39,Ohio,31-33,Manufacturing,30,2 years,2011,344,355,9278,14,3.799,41,11.126,105,1.136,22.008,31,31,368
0400000US39,Ohio,31-33,Manufacturing,30,2 years,2012,328,336,7079,9,2.568,38,10.842,-425,-5.834,21.879,31,31,522
0400000US39,Ohio,31-33,Manufacturing,30,2 years,2013,317,328,5891,7,2.006,49,14.04,55,0.937,28.727,42,42,198
0400000US39,Ohio,31-33,Manufacturing,30,2 years,2014,348,352,7779,8,2.159,45,12.146,186,2.423,20.789,35,35,152
0400000US39,Ohio,31-33,Manufacturing,30,2 years,2015,352,358,4447,5,1.33,41,10.904,-864,-17.638,28.09,34,34,880
0400000US39,Ohio,31-33,Manufacturing,30,2 years,2016,343,357,8623,3,0.806,33,8.871,548,6.557,24.527,27,28,298
0400000US39,Ohio,31-33,Manufacturing,30,2 years,2017,354,371,9731,10,2.584,42,10.853,1907,21.615,16.843,29,29,126
0400000US39,Ohio,31-33,Manufacturing,30,2 years,2018,373,386,7541,9,2.225,46,11.372,1303,18.925,24.023,41,41,178
0400000US39,Ohio,31-33,Manufacturing,40,3 years,1978,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US39,Ohio,31-33,Manufacturing,40,3 years,1979,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US39,Ohio,31-33,Manufacturing,40,3 years,1980,783,831,47342,22,2.546,88,10.185,-1722,-3.579,20.381,58,58,492
0400000US39,Ohio,31-33,Manufacturing,40,3 years,1981,753,773,18565,65,8.212,102,12.887,-644,-3.413,30.326,59,59,566
0400000US39,Ohio,31-33,Manufacturing,40,3 years,1982,651,667,20991,20,2.797,116,16.224,-4032,-17.508,20.122,81,81,590
0400000US39,Ohio,31-33,Manufacturing,40,3 years,1983,685,712,23694,18,2.386,103,13.651,-3113,-12.332,16.448,72,72,580
0400000US39,Ohio,31-33,Manufacturing,40,3 years,1984,790,811,22595,14,1.637,102,11.93,1225,5.568,22.599,78,78,441
0400000US39,Ohio,31-33,Manufacturing,40,3 years,1985,621,647,24840,12,1.753,87,12.71,84,0.339,28.502,64,65,641
0400000US39,Ohio,31-33,Manufacturing,40,3 years,1986,613,618,18542,19,2.953,70,10.878,-253,-1.356,26.224,58,58,767
0400000US39,Ohio,31-33,Manufacturing,40,3 years,1987,627,643,21346,19,2.811,85,12.574,-330,-1.537,39.847,65,65,1310
0400000US39,Ohio,31-33,Manufacturing,40,3 years,1988,954,975,32498,18,1.771,101,9.936,495,1.535,23.462,70,70,712
0400000US39,Ohio,31-33,Manufacturing,40,3 years,1989,861,896,31557,22,2.343,108,11.502,-424,-1.336,22.759,79,79,797
0400000US39,Ohio,31-33,Manufacturing,40,3 years,1990,791,814,35106,19,2.225,99,11.593,-203,-0.577,20.669,76,76,678
0400000US39,Ohio,31-33,Manufacturing,40,3 years,1991,819,861,43660,17,1.883,101,11.185,-3335,-7.366,14.225,68,68,592
0400000US39,Ohio,31-33,Manufacturing,40,3 years,1992,797,820,26069,16,1.836,119,13.655,-412,-1.569,28.526,88,88,429
0400000US39,Ohio,31-33,Manufacturing,40,3 years,1993,662,677,19551,13,1.831,79,11.127,183,0.94,20.356,66,66,452
0400000US39,Ohio,31-33,Manufacturing,40,3 years,1994,651,670,14746,13,1.875,60,8.652,239,1.631,30.715,46,46,472
0400000US39,Ohio,31-33,Manufacturing,40,3 years,1995,652,661,24120,17,2.46,77,11.143,1302,5.542,19.476,57,57,517
0400000US39,Ohio,31-33,Manufacturing,40,3 years,1996,743,763,18622,16,2.019,75,9.464,-1366,-7.08,22.423,55,55,463
0400000US39,Ohio,31-33,Manufacturing,40,3 years,1997,651,680,19529,16,2.241,84,11.765,-397,-2.009,25.318,58,58,451
0400000US39,Ohio,31-33,Manufacturing,40,3 years,1998,715,726,20741,11,1.446,80,10.519,1576,7.89,21.026,49,49,320
0400000US39,Ohio,31-33,Manufacturing,40,3 years,1999,628,639,18069,14,2.099,70,10.495,1028,5.861,20.934,58,58,354
0400000US39,Ohio,31-33,Manufacturing,40,3 years,2000,612,639,23520,13,1.943,73,10.912,761,3.282,27.039,51,51,440
0400000US39,Ohio,31-33,Manufacturing,40,3 years,2001,657,670,19394,17,2.444,68,9.777,-1540,-7.631,26.272,49,49,485
0400000US39,Ohio,31-33,Manufacturing,40,3 years,2002,536,550,14431,12,2.062,76,13.058,-2295,-14.761,13.211,54,54,630
0400000US39,Ohio,31-33,Manufacturing,40,3 years,2003,537,562,21973,18,3.051,74,12.542,-403,-1.816,33.493,50,50,468
0400000US39,Ohio,31-33,Manufacturing,40,3 years,2004,465,484,17843,7,1.373,59,11.569,-1125,-6.118,14.738,39,39,180
0400000US39,Ohio,31-33,Manufacturing,40,3 years,2005,511,537,17225,16,2.86,61,10.903,0,0,23.881,43,43,312
0400000US39,Ohio,31-33,Manufacturing,40,3 years,2006,446,460,13554,9,1.885,44,9.215,-483,-3.503,20.219,36,37,618
0400000US39,Ohio,31-33,Manufacturing,40,3 years,2007,429,444,12072,6,1.29,48,10.323,608,5.188,26.163,33,33,221
0400000US39,Ohio,31-33,Manufacturing,40,3 years,2008,445,458,8911,5,1.053,39,8.211,-547,-5.958,16.229,27,27,102
0400000US39,Ohio,31-33,Manufacturing,40,3 years,2009,450,461,9515,6,1.216,71,14.387,-1568,-15.232,18.788,48,48,369
0400000US39,Ohio,31-33,Manufacturing,40,3 years,2010,347,351,7820,10,2.635,67,17.655,-587,-7.19,30.694,50,50,495
0400000US39,Ohio,31-33,Manufacturing,40,3 years,2011,344,350,6912,17,4.703,40,11.065,-3725,-42.205,17.131,31,31,219
0400000US39,Ohio,31-33,Manufacturing,40,3 years,2012,317,328,7687,8,2.343,35,10.249,-1640,-19.382,23.826,28,28,2073
0400000US39,Ohio,31-33,Manufacturing,40,3 years,2013,301,309,6997,3,0.926,33,10.185,-94,-1.336,32.357,23,23,274
0400000US39,Ohio,31-33,Manufacturing,40,3 years,2014,304,315,6157,6,1.855,23,7.11,381,6.387,19.011,16,16,87
0400000US39,Ohio,31-33,Manufacturing,40,3 years,2015,319,323,7754,5,1.479,35,10.355,-84,-1.079,20.398,28,28,238
0400000US39,Ohio,31-33,Manufacturing,40,3 years,2016,329,335,4083,3,0.862,29,8.333,-229,-5.454,23.196,25,25,154
0400000US39,Ohio,31-33,Manufacturing,40,3 years,2017,327,339,9151,5,1.437,23,6.609,516,5.808,20.62,13,13,145
0400000US39,Ohio,31-33,Manufacturing,40,3 years,2018,326,343,9879,4,1.12,32,8.964,196,2.004,19.082,30,30,160
0400000US39,Ohio,31-33,Manufacturing,50,4 years,1978,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US39,Ohio,31-33,Manufacturing,50,4 years,1979,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US39,Ohio,31-33,Manufacturing,50,4 years,1980,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US39,Ohio,31-33,Manufacturing,50,4 years,1981,762,805,41897,39,4.733,77,9.345,-5301,-11.895,13.194,35,35,406
0400000US39,Ohio,31-33,Manufacturing,50,4 years,1982,707,725,16698,26,3.471,74,9.88,-1896,-10.743,24.148,53,53,271
0400000US39,Ohio,31-33,Manufacturing,50,4 years,1983,601,614,16518,13,2.028,67,10.452,-4341,-23.103,20.309,43,44,518
0400000US39,Ohio,31-33,Manufacturing,50,4 years,1984,628,647,24052,13,1.915,77,11.34,361,1.516,31.216,51,52,370
0400000US39,Ohio,31-33,Manufacturing,50,4 years,1985,742,758,24722,20,2.548,74,9.427,2167,9.15,18.569,59,59,414
0400000US39,Ohio,31-33,Manufacturing,50,4 years,1986,561,585,23201,11,1.799,64,10.466,-1202,-5.048,22.965,51,51,1005
0400000US39,Ohio,31-33,Manufacturing,50,4 years,1987,561,564,18927,11,1.861,65,10.998,473,2.528,21.685,48,48,490
0400000US39,Ohio,31-33,Manufacturing,50,4 years,1988,590,604,19791,12,1.92,54,8.64,-1656,-8.045,22.241,34,34,1050
0400000US39,Ohio,31-33,Manufacturing,50,4 years,1989,890,911,34240,11,1.164,79,8.36,1733,5.188,17.609,66,66,628
0400000US39,Ohio,31-33,Manufacturing,50,4 years,1990,799,832,30493,13,1.505,77,8.912,-756,-2.449,18.021,58,58,679
0400000US39,Ohio,31-33,Manufacturing,50,4 years,1991,731,754,33078,11,1.391,85,10.746,-2050,-6.017,16.39,67,67,961
0400000US39,Ohio,31-33,Manufacturing,50,4 years,1992,737,776,43425,11,1.346,94,11.498,-404,-0.926,15.49,68,68,636
0400000US39,Ohio,31-33,Manufacturing,50,4 years,1993,740,763,25549,17,2.142,78,9.83,-734,-2.831,22.758,56,56,1091
0400000US39,Ohio,31-33,Manufacturing,50,4 years,1994,606,620,19324,10,1.55,60,9.302,614,3.231,20.736,41,41,293
0400000US39,Ohio,31-33,Manufacturing,50,4 years,1995,604,621,15498,10,1.547,61,9.435,699,4.621,19.609,40,40,248
0400000US39,Ohio,31-33,Manufacturing,50,4 years,1996,627,635,22396,14,2.159,41,6.322,-1453,-6.289,14.258,32,32,419
0400000US39,Ohio,31-33,Manufacturing,50,4 years,1997,667,684,17639,9,1.244,88,12.163,-1229,-6.725,21.396,61,61,601
0400000US39,Ohio,31-33,Manufacturing,50,4 years,1998,620,645,20796,12,1.799,56,8.396,985,4.851,16.635,39,39,403
0400000US39,Ohio,31-33,Manufacturing,50,4 years,1999,660,668,20662,10,1.434,69,9.892,-64,-0.309,19.132,56,56,479
0400000US39,Ohio,31-33,Manufacturing,50,4 years,2000,581,592,18343,10,1.629,54,8.795,782,4.357,23.154,40,40,301
0400000US39,Ohio,31-33,Manufacturing,50,4 years,2001,542,570,20738,6,0.989,79,13.026,-2832,-12.815,10.86,59,59,917
0400000US39,Ohio,31-33,Manufacturing,50,4 years,2002,589,600,17940,14,2.203,85,13.375,-1617,-8.628,16.84,65,65,465
0400000US39,Ohio,31-33,Manufacturing,50,4 years,2003,503,512,14179,16,2.991,62,11.589,-345,-2.402,30.748,42,42,529
0400000US39,Ohio,31-33,Manufacturing,50,4 years,2004,494,519,21264,9,1.661,55,10.148,-734,-3.395,16.171,40,40,304
0400000US39,Ohio,31-33,Manufacturing,50,4 years,2005,436,451,17152,10,2.123,50,10.616,-702,-4.009,17.476,40,40,167
0400000US39,Ohio,31-33,Manufacturing,50,4 years,2006,476,503,17091,11,2.109,48,9.204,-212,-1.233,20.081,36,36,279
0400000US39,Ohio,31-33,Manufacturing,50,4 years,2007,408,420,12113,5,1.135,46,10.443,-1428,-11.124,17.745,38,38,890
0400000US39,Ohio,31-33,Manufacturing,50,4 years,2008,377,392,10808,8,1.93,53,12.786,-963,-8.509,17.654,47,47,377
0400000US39,Ohio,31-33,Manufacturing,50,4 years,2009,402,414,7116,4,0.918,47,10.792,-1763,-21.974,12.14,35,35,714
0400000US39,Ohio,31-33,Manufacturing,50,4 years,2010,408,418,8274,8,1.822,50,11.39,-1253,-14.09,16.305,33,33,303
0400000US39,Ohio,31-33,Manufacturing,50,4 years,2011,325,329,7464,14,4.142,32,9.467,25,0.336,17.453,28,28,124
0400000US39,Ohio,31-33,Manufacturing,50,4 years,2012,321,326,7273,12,3.556,35,10.37,401,5.655,31.446,26,27,144
0400000US39,Ohio,31-33,Manufacturing,50,4 years,2013,286,295,7237,4,1.305,27,8.809,-65,-0.894,29.025,16,16,333
0400000US39,Ohio,31-33,Manufacturing,50,4 years,2014,283,291,6783,5,1.664,24,7.987,-265,-3.838,20.452,17,17,128
0400000US39,Ohio,31-33,Manufacturing,50,4 years,2015,284,293,6383,6,1.974,28,9.211,200,3.184,19.58,25,25,108
0400000US39,Ohio,31-33,Manufacturing,50,4 years,2016,305,309,8324,6,1.905,18,5.714,595,7.41,14.347,16,16,88
0400000US39,Ohio,31-33,Manufacturing,50,4 years,2017,302,308,3867,4,1.244,31,9.642,-246,-6.175,21.988,25,25,149
0400000US39,Ohio,31-33,Manufacturing,50,4 years,2018,304,315,8625,5,1.531,28,8.576,-512,-5.769,16.315,22,22,561
0400000US39,Ohio,31-33,Manufacturing,60,5 years,1978,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US39,Ohio,31-33,Manufacturing,60,5 years,1979,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US39,Ohio,31-33,Manufacturing,60,5 years,1980,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US39,Ohio,31-33,Manufacturing,60,5 years,1981,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US39,Ohio,31-33,Manufacturing,60,5 years,1982,709,747,32181,24,3.063,97,12.38,-9649,-26.015,10.412,64,64,370
0400000US39,Ohio,31-33,Manufacturing,60,5 years,1983,627,642,15994,11,1.611,93,13.616,-2183,-12.777,21.095,60,60,524
0400000US39,Ohio,31-33,Manufacturing,60,5 years,1984,566,579,19341,9,1.506,46,7.699,2888,16.09,15.989,32,32,100
0400000US39,Ohio,31-33,Manufacturing,60,5 years,1985,595,615,24317,18,2.853,50,7.924,21,0.086,20.221,35,35,289
0400000US39,Ohio,31-33,Manufacturing,60,5 years,1986,678,691,23793,7,0.969,70,9.689,-964,-3.968,17.767,48,48,415
0400000US39,Ohio,31-33,Manufacturing,60,5 years,1987,519,539,22290,14,2.491,60,10.676,-1473,-6.414,20.98,40,40,413
0400000US39,Ohio,31-33,Manufacturing,60,5 years,1988,527,530,20074,13,2.359,55,9.982,509,2.572,22.236,47,47,203
0400000US39,Ohio,31-33,Manufacturing,60,5 years,1989,538,552,18793,7,1.209,61,10.535,-349,-1.839,25.681,38,38,395
0400000US39,Ohio,31-33,Manufacturing,60,5 years,1990,810,830,32354,9,1.035,88,10.121,-1742,-5.247,19.921,68,68,792
0400000US39,Ohio,31-33,Manufacturing,60,5 years,1991,742,773,27034,9,1.119,71,8.831,-2833,-9.949,15.277,55,55,1753
0400000US39,Ohio,31-33,Manufacturing,60,5 years,1992,665,689,32849,9,1.247,75,10.388,-160,-0.486,15.91,59,60,615
0400000US39,Ohio,31-33,Manufacturing,60,5 years,1993,699,739,43233,18,2.364,63,8.273,-225,-0.519,15.007,47,47,521
0400000US39,Ohio,31-33,Manufacturing,60,5 years,1994,689,712,25848,11,1.494,60,8.147,388,1.513,22.814,49,49,389
0400000US39,Ohio,31-33,Manufacturing,60,5 years,1995,565,577,19852,7,1.169,51,8.514,634,3.245,15.183,39,39,291
0400000US39,Ohio,31-33,Manufacturing,60,5 years,1996,568,584,15129,12,1.99,50,8.292,-382,-2.492,24.618,37,37,384
0400000US39,Ohio,31-33,Manufacturing,60,5 years,1997,597,604,23523,8,1.287,43,6.919,752,3.254,13.812,34,34,252
0400000US39,Ohio,31-33,Manufacturing,60,5 years,1998,638,652,17391,15,2.252,43,6.456,-126,-0.721,26.656,28,28,120
0400000US39,Ohio,31-33,Manufacturing,60,5 years,1999,572,594,19766,11,1.777,61,9.855,-1214,-5.965,18.052,44,44,349
0400000US39,Ohio,31-33,Manufacturing,60,5 years,2000,610,618,21393,5,0.778,54,8.405,938,4.478,17.283,48,48,583
0400000US39,Ohio,31-33,Manufacturing,60,5 years,2001,540,550,14804,6,1.043,56,9.739,-4832,-28.022,11.285,43,43,847
0400000US39,Ohio,31-33,Manufacturing,60,5 years,2002,517,542,20582,16,2.824,65,11.474,-396,-1.906,31.273,40,41,1904
0400000US39,Ohio,31-33,Manufacturing,60,5 years,2003,528,538,15833,8,1.405,71,12.467,-2112,-12.51,20.045,56,56,693
0400000US39,Ohio,31-33,Manufacturing,60,5 years,2004,462,471,14364,13,2.642,55,11.179,103,0.72,20.764,42,42,544
0400000US39,Ohio,31-33,Manufacturing,60,5 years,2005,460,482,20579,12,2.407,45,9.027,-740,-3.539,15.619,27,27,212
0400000US39,Ohio,31-33,Manufacturing,60,5 years,2006,407,422,17217,12,2.74,44,10.046,132,0.77,15.905,32,32,394
0400000US39,Ohio,31-33,Manufacturing,60,5 years,2007,440,464,16456,5,1.028,50,10.277,-784,-4.658,18.381,41,41,358
0400000US39,Ohio,31-33,Manufacturing,60,5 years,2008,377,387,11273, ,,28,7,-606,-5.235,13.857,22,22,180
0400000US39,Ohio,31-33,Manufacturing,60,5 years,2009,342,357,8836,4,1.067,40,10.667,-1682,-17.355,13.042,31,31,272
0400000US39,Ohio,31-33,Manufacturing,60,5 years,2010,370,382,6883,3,0.756,33,8.312,-273,-3.885,19.042,22,22,120
0400000US39,Ohio,31-33,Manufacturing,60,5 years,2011,386,393,8602,9,2.219,34,8.385,328,3.892,17.537,19,19,110
0400000US39,Ohio,31-33,Manufacturing,60,5 years,2012,325,328,8078,10,2.999,21,6.297,332,4.191,41.126,14,14,69
0400000US39,Ohio,31-33,Manufacturing,60,5 years,2013,299,301,6474,13,4.187,32,10.306,-651,-9.557,14.269,26,26,149
0400000US39,Ohio,31-33,Manufacturing,60,5 years,2014,262,271,8075,6,2.113,32,11.268,635,8.175,22.477,21,21,157
0400000US39,Ohio,31-33,Manufacturing,60,5 years,2015,263,270,6470,3,1.07,24,8.556,-163,-2.484,18.162,17,17,85
0400000US39,Ohio,31-33,Manufacturing,60,5 years,2016,269,278,6530,4,1.394,22,7.666,99,1.527,21.282,17,17,93
0400000US39,Ohio,31-33,Manufacturing,60,5 years,2017,278,282,7264, ,,26,8.844,-460,-6.135,22.407,20,21,815
0400000US39,Ohio,31-33,Manufacturing,60,5 years,2018,286,292,4126,5,1.667,21,7,285,7.146,20.459,18,18,116
0400000US39,Ohio,31-33,Manufacturing,70,6-10 years,1978,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US39,Ohio,31-33,Manufacturing,70,6-10 years,1979,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US39,Ohio,31-33,Manufacturing,70,6-10 years,1980,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US39,Ohio,31-33,Manufacturing,70,6-10 years,1981,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US39,Ohio,31-33,Manufacturing,70,6-10 years,1982,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US39,Ohio,31-33,Manufacturing,70,6-10 years,1983,659,692,25647,13,1.807,68,9.451,-6583,-22.691,11.388,37,37,318
0400000US39,Ohio,31-33,Manufacturing,70,6-10 years,1984,1200,1253,43715,28,2.167,106,8.204,2024,4.744,22.755,76,76,508
0400000US39,Ohio,31-33,Manufacturing,70,6-10 years,1985,1616,1682,60475,32,1.823,178,10.142,-2282,-3.713,23.732,118,118,2125
0400000US39,Ohio,31-33,Manufacturing,70,6-10 years,1986,2075,2164,81645,40,1.797,164,7.367,-1982,-2.395,23.855,103,103,1018
0400000US39,Ohio,31-33,Manufacturing,70,6-10 years,1987,2551,2657,104224,28,1.014,235,8.513,-421,-0.403,21.186,157,158,1351
0400000US39,Ohio,31-33,Manufacturing,70,6-10 years,1988,2431,2533,105110,33,1.266,182,6.98,-361,-0.343,22.561,126,127,1445
0400000US39,Ohio,31-33,Manufacturing,70,6-10 years,1989,2338,2434,109050,24,0.957,170,6.781,551,0.506,20.236,125,125,2140
0400000US39,Ohio,31-33,Manufacturing,70,6-10 years,1990,2364,2454,101225,39,1.556,143,5.706,-4140,-4.008,16.449,104,107,1695
0400000US39,Ohio,31-33,Manufacturing,70,6-10 years,1991,2612,2696,101793,27,0.97,200,7.188,-9761,-9.151,14.899,145,145,2260
0400000US39,Ohio,31-33,Manufacturing,70,6-10 years,1992,2677,2778,106502,36,1.255,216,7.531,-2027,-1.885,18.563,142,142,941
0400000US39,Ohio,31-33,Manufacturing,70,6-10 years,1993,2803,2923,113081,42,1.404,181,6.048,-5303,-4.587,16.399,130,132,1506
0400000US39,Ohio,31-33,Manufacturing,70,6-10 years,1994,2905,3063,141048,40,1.267,226,7.161,1170,0.833,15.692,165,165,2246
0400000US39,Ohio,31-33,Manufacturing,70,6-10 years,1995,3000,3178,159121,33,1.014,183,5.626,6688,4.292,12.993,123,123,1119
0400000US39,Ohio,31-33,Manufacturing,70,6-10 years,1996,2827,2996,146682,39,1.275,167,5.458,-272,-0.185,17.467,116,117,2123
0400000US39,Ohio,31-33,Manufacturing,70,6-10 years,1997,2696,2836,137871,27,0.923,205,7.009,52,0.038,17.469,140,140,1846
0400000US39,Ohio,31-33,Manufacturing,70,6-10 years,1998,2613,2736,129051,38,1.347,208,7.373,-4456,-3.391,16.011,153,153,1609
0400000US39,Ohio,31-33,Manufacturing,70,6-10 years,1999,2594,2704,107123,33,1.188,182,6.55,-1471,-1.364,17.117,125,125,1467
0400000US39,Ohio,31-33,Manufacturing,70,6-10 years,2000,2467,2566,94850,25,0.942,199,7.501,-3188,-3.304,17.366,128,128,1860
0400000US39,Ohio,31-33,Manufacturing,70,6-10 years,2001,2509,2603,91148,41,1.526,209,7.778,-3986,-4.283,18.24,146,146,1193
0400000US39,Ohio,31-33,Manufacturing,70,6-10 years,2002,2494,2584,85049,39,1.45,252,9.366,-11275,-12.431,13.733,172,174,3061
0400000US39,Ohio,31-33,Manufacturing,70,6-10 years,2003,2382,2474,80009,44,1.72,213,8.325,-6330,-7.619,17.376,158,158,1808
0400000US39,Ohio,31-33,Manufacturing,70,6-10 years,2004,2256,2337,75220,33,1.36,212,8.737,-6552,-8.334,17.767,158,158,1165
0400000US39,Ohio,31-33,Manufacturing,70,6-10 years,2005,2154,2233,72483,33,1.432,177,7.679,-1974,-2.688,20.751,137,137,1435
0400000US39,Ohio,31-33,Manufacturing,70,6-10 years,2006,2050,2128,76723,45,2.058,163,7.453,-771,-1,18.401,118,118,937
0400000US39,Ohio,31-33,Manufacturing,70,6-10 years,2007,1959,2046,79210,34,1.612,160,7.587,-3841,-4.736,16.306,110,110,1774
0400000US39,Ohio,31-33,Manufacturing,70,6-10 years,2008,1885,1974,77365,21,1.029,153,7.5,-2720,-3.454,14.755,96,96,539
0400000US39,Ohio,31-33,Manufacturing,70,6-10 years,2009,1757,1842,64656,16,0.839,146,7.656,-10765,-15.376,10.335,96,96,796
0400000US39,Ohio,31-33,Manufacturing,70,6-10 years,2010,1596,1686,58476,26,1.474,181,10.264,-5369,-8.781,13.437,126,127,1319
0400000US39,Ohio,31-33,Manufacturing,70,6-10 years,2011,1559,1639,49660,36,2.139,124,7.368,-391,-0.784,20.922,90,94,854
0400000US39,Ohio,31-33,Manufacturing,70,6-10 years,2012,1609,1687,48087,39,2.263,111,6.442,839,1.76,19.824,72,72,568
0400000US39,Ohio,31-33,Manufacturing,70,6-10 years,2013,1498,1554,44134,17,1.063,106,6.631,412,0.939,18.064,76,76,525
0400000US39,Ohio,31-33,Manufacturing,70,6-10 years,2014,1459,1516,41101,21,1.357,83,5.365,975,2.399,15.503,64,64,565
0400000US39,Ohio,31-33,Manufacturing,70,6-10 years,2015,1416,1465,41567,31,2.079,83,5.567,1204,2.94,16.568,59,59,342
0400000US39,Ohio,31-33,Manufacturing,70,6-10 years,2016,1309,1356,38881,18,1.292,93,6.674,-766,-1.951,16.213,74,74,697
0400000US39,Ohio,31-33,Manufacturing,70,6-10 years,2017,1174,1219,35386,11,0.871,98,7.762,-359,-1.011,24.688,72,72,481
0400000US39,Ohio,31-33,Manufacturing,70,6-10 years,2018,1149,1189,36983,15,1.222,91,7.416,1651,4.563,16.095,77,77,427
0400000US39,Ohio,31-33,Manufacturing,80,11-15 years,1978,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US39,Ohio,31-33,Manufacturing,80,11-15 years,1979,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US39,Ohio,31-33,Manufacturing,80,11-15 years,1980,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US39,Ohio,31-33,Manufacturing,80,11-15 years,1981,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US39,Ohio,31-33,Manufacturing,80,11-15 years,1982,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US39,Ohio,31-33,Manufacturing,80,11-15 years,1983,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US39,Ohio,31-33,Manufacturing,80,11-15 years,1984,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US39,Ohio,31-33,Manufacturing,80,11-15 years,1985,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US39,Ohio,31-33,Manufacturing,80,11-15 years,1986,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US39,Ohio,31-33,Manufacturing,80,11-15 years,1987,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US39,Ohio,31-33,Manufacturing,80,11-15 years,1988,500,511,22064,9,1.719,34,6.495,-1105,-4.886,19.076,20,20,560
