Id,Age code,Year,NAICS code,Number of firms,Number of establishments,Number of employees,Number of establishments born,Number of establishments exited,NAICS code description,Industry group code,Industry group,Subsector code,Subsector,Sector code,Sector
1147,70,1996,326291,58027,63742,2488881,1118,5336,Rubber Product Manufacturing for Mechanical Use,3262,Rubber Product Manufacturin,326,Plastics and Rubber Products Manufacturin,32,Manufacturing
1552,70,1996,327320,58027,63742,2488881,1118,5336,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
313,70,1997,311520,55906,61054,2287663,1043,5592,Ice Cream and Frozen Dessert Manufacturing,3115,Dairy Product Manufacturing,311,Food Manufacturing,31,Manufacturing
940,70,1997,321920,55906,61054,2287663,1043,5592,Wood Container and Pallet Manufacturing,3219,Other Wood Product Manufacturing,321,Wood Product Manufacturing,32,Manufacturing
1217,70,1997,326291,55906,61054,2287663,1043,5592,Rubber Product Manufacturing for Mechanical Use,3262,Rubber Product Manufacturin,326,Plastics and Rubber Products Manufacturin,32,Manufacturing
1413,70,1997,327320,55906,61054,2287663,1043,5592,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
1287,70,1998,326291,54594,59303,2264906,1024,4863,Rubber Product Manufacturing for Mechanical Use,3262,Rubber Product Manufacturin,326,Plastics and Rubber Products Manufacturin,32,Manufacturing
1553,70,1998,327320,54594,59303,2264906,1024,4863,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
314,70,1999,311520,52634,56667,2049107,979,4994,Ice Cream and Frozen Dessert Manufacturing,3115,Dairy Product Manufacturing,311,Food Manufacturing,31,Manufacturing
941,70,1999,321920,52634,56667,2049107,979,4994,Wood Container and Pallet Manufacturing,3219,Other Wood Product Manufacturing,321,Wood Product Manufacturing,32,Manufacturing
1218,70,1999,326291,52634,56667,2049107,979,4994,Rubber Product Manufacturing for Mechanical Use,3262,Rubber Product Manufacturin,326,Plastics and Rubber Products Manufacturin,32,Manufacturing
1415,70,1999,327320,52634,56667,2049107,979,4994,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
245,70,2000,311520,51053,54921,1958603,951,5019,Ice Cream and Frozen Dessert Manufacturing,3115,Dairy Product Manufacturing,311,Food Manufacturing,31,Manufacturing
872,70,2000,321920,51053,54921,1958603,951,5019,Wood Container and Pallet Manufacturing,3219,Other Wood Product Manufacturing,321,Wood Product Manufacturing,32,Manufacturing
1149,70,2000,326291,51053,54921,1958603,951,5019,Rubber Product Manufacturing for Mechanical Use,3262,Rubber Product Manufacturin,326,Plastics and Rubber Products Manufacturin,32,Manufacturing
1556,70,2000,327320,51053,54921,1958603,951,5019,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
107,70,2001,311211,50661,54321,1870590,1128,5226,Flour Milling,3112,Grain and Oilseed Milling,311,Food Manufacturing,31,Manufacturing
176,70,2001,311520,50661,54321,1870590,1128,5226,Ice Cream and Frozen Dessert Manufacturing,3115,Dairy Product Manufacturing,311,Food Manufacturing,31,Manufacturing
1418,70,2001,327320,50661,54321,1870590,1128,5226,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
38,70,2002,311211,50638,54238,1684546,1188,6147,Flour Milling,3112,Grain and Oilseed Milling,311,Food Manufacturing,31,Manufacturing
593,70,2002,315240,50638,54238,1684546,1188,6147,"Women's, Girls', and Infants' Cut and Sew Apparel Manufacturing",3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
1777,70,2002,331420,50638,54238,1684546,1188,6147,"Copper Rolling, Drawing, Extruding, and Alloying",3314,Nonferrous Metal (except Aluminum) Production and Processing,331,Primary Metal Manufacturing,33,Manufacturing
478,70,2003,315220,49965,53585,1594737,1152,5585,Men's and Boys' Cut and Sew Apparel Manufacturing,3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
524,70,2003,315240,49965,53585,1594737,1152,5585,"Women's, Girls', and Infants' Cut and Sew Apparel Manufacturing",3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
1105,70,2003,324121,49965,53585,1594737,1152,5585,Asphalt Paving Mixture and Block Manufacturing,3241,Petroleum and Coal Products Manufacturing,324,Petroleum and Coal Products Manufacturing,32,Manufacturing
1708,70,2003,331420,49965,53585,1594737,1152,5585,"Copper Rolling, Drawing, Extruding, and Alloying",3314,Nonferrous Metal (except Aluminum) Production and Processing,331,Primary Metal Manufacturing,33,Manufacturing
1267,70,2004,326291,49242,53056,1602936,1056,5151,Rubber Product Manufacturing for Mechanical Use,3262,Rubber Product Manufacturin,326,Plastics and Rubber Products Manufacturin,32,Manufacturing
1513,70,2004,327320,49242,53056,1602936,1056,5151,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
86,70,2005,311211,46858,50764,1553319,1136,4798,Flour Milling,3112,Grain and Oilseed Milling,311,Food Manufacturing,31,Manufacturing
641,70,2005,315240,46858,50764,1553319,1136,4798,"Women's, Girls', and Infants' Cut and Sew Apparel Manufacturing",3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
1376,70,2005,327320,46858,50764,1553319,1136,4798,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
387,70,2006,315220,44303,48397,1540282,1149,4734,Men's and Boys' Cut and Sew Apparel Manufacturing,3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
735,70,2006,316998,44303,48397,1540282,1149,4734,All Other Leather Good and Allied Product Manufacturing,3169,Other Leather and Allied Product Manufacturing,316,Leather and Allied Product Manufacturing,31,Manufacturing
1014,70,2006,324121,44303,48397,1540282,1149,4734,Asphalt Paving Mixture and Block Manufacturing,3241,Petroleum and Coal Products Manufacturing,324,Petroleum and Coal Products Manufacturing,32,Manufacturing
272,70,2007,311520,42577,46962,1531948,983,4140,Ice Cream and Frozen Dessert Manufacturing,3115,Dairy Product Manufacturing,311,Food Manufacturing,31,Manufacturing
899,70,2007,321920,42577,46962,1531948,983,4140,Wood Container and Pallet Manufacturing,3219,Other Wood Product Manufacturing,321,Wood Product Manufacturing,32,Manufacturing
1176,70,2007,326291,42577,46962,1531948,983,4140,Rubber Product Manufacturing for Mechanical Use,3262,Rubber Product Manufacturin,326,Plastics and Rubber Products Manufacturin,32,Manufacturing
1331,70,2007,327320,42577,46962,1531948,983,4140,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
550,70,2008,315240,39777,44016,1447782,729,4142,"Women's, Girls', and Infants' Cut and Sew Apparel Manufacturing",3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
1131,70,2008,324121,39777,44016,1447782,729,4142,Asphalt Paving Mixture and Block Manufacturing,3241,Petroleum and Coal Products Manufacturing,324,Petroleum and Coal Products Manufacturing,32,Manufacturing
1734,70,2008,331420,39777,44016,1447782,729,4142,"Copper Rolling, Drawing, Extruding, and Alloying",3314,Nonferrous Metal (except Aluminum) Production and Processing,331,Primary Metal Manufacturing,33,Manufacturing
1293,70,2009,326291,36732,40482,1202100,710,4513,Rubber Product Manufacturing for Mechanical Use,3262,Rubber Product Manufacturin,326,Plastics and Rubber Products Manufacturin,32,Manufacturing
1565,70,2009,327320,36732,40482,1202100,710,4513,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
112,70,2010,311211,35279,38690,1067192,873,4219,Flour Milling,3112,Grain and Oilseed Milling,311,Food Manufacturing,31,Manufacturing
181,70,2010,311520,35279,38690,1067192,873,4219,Ice Cream and Frozen Dessert Manufacturing,3115,Dairy Product Manufacturing,311,Food Manufacturing,31,Manufacturing
1428,70,2010,327320,35279,38690,1067192,873,4219,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
413,70,2011,315220,34782,37970,1033885,1002,3619,Men's and Boys' Cut and Sew Apparel Manufacturing,3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
761,70,2011,316998,34782,37970,1033885,1002,3619,All Other Leather Good and Allied Product Manufacturing,3169,Other Leather and Allied Product Manufacturing,316,Leather and Allied Product Manufacturing,31,Manufacturing
1040,70,2011,324121,34782,37970,1033885,1002,3619,Asphalt Paving Mixture and Block Manufacturing,3241,Petroleum and Coal Products Manufacturing,324,Petroleum and Coal Products Manufacturing,32,Manufacturing
1643,70,2011,331420,34782,37970,1033885,1002,3619,"Copper Rolling, Drawing, Extruding, and Alloying",3314,Nonferrous Metal (except Aluminum) Production and Processing,331,Primary Metal Manufacturing,33,Manufacturing
298,70,2012,311520,36769,40053,1054851,1045,3332,Ice Cream and Frozen Dessert Manufacturing,3115,Dairy Product Manufacturing,311,Food Manufacturing,31,Manufacturing
925,70,2012,321920,36769,40053,1054851,1045,3332,Wood Container and Pallet Manufacturing,3219,Other Wood Product Manufacturing,321,Wood Product Manufacturing,32,Manufacturing
1202,70,2012,326291,36769,40053,1054851,1045,3332,Rubber Product Manufacturing for Mechanical Use,3262,Rubber Product Manufacturin,326,Plastics and Rubber Products Manufacturin,32,Manufacturing
1383,70,2012,327320,36769,40053,1054851,1045,3332,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
21,70,2013,311211,35483,38540,987312,878,3191,Flour Milling,3112,Grain and Oilseed Milling,311,Food Manufacturing,31,Manufacturing
576,70,2013,315240,35483,38540,987312,878,3191,"Women's, Girls', and Infants' Cut and Sew Apparel Manufacturing",3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
1760,70,2013,331420,35483,38540,987312,878,3191,"Copper Rolling, Drawing, Extruding, and Alloying",3314,Nonferrous Metal (except Aluminum) Production and Processing,331,Primary Metal Manufacturing,33,Manufacturing
670,70,2014,316998,35592,38622,962049,929,3054,All Other Leather Good and Allied Product Manufacturing,3169,Other Leather and Allied Product Manufacturing,316,Leather and Allied Product Manufacturing,31,Manufacturing
1617,70,2014,327320,35592,38622,962049,929,3054,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
138,70,2015,311211,34214,37289,960858,847,2817,Flour Milling,3112,Grain and Oilseed Milling,311,Food Manufacturing,31,Manufacturing
207,70,2015,311520,34214,37289,960858,847,2817,Ice Cream and Frozen Dessert Manufacturing,3115,Dairy Product Manufacturing,311,Food Manufacturing,31,Manufacturing
834,70,2015,321920,34214,37289,960858,847,2817,Wood Container and Pallet Manufacturing,3219,Other Wood Product Manufacturing,321,Wood Product Manufacturing,32,Manufacturing
1480,70,2015,327320,34214,37289,960858,847,2817,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
439,70,2016,315220,32053,35039,901831,696,2838,Men's and Boys' Cut and Sew Apparel Manufacturing,3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
787,70,2016,316998,32053,35039,901831,696,2838,All Other Leather Good and Allied Product Manufacturing,3169,Other Leather and Allied Product Manufacturing,316,Leather and Allied Product Manufacturing,31,Manufacturing
1066,70,2016,324121,32053,35039,901831,696,2838,Asphalt Paving Mixture and Block Manufacturing,3241,Petroleum and Coal Products Manufacturing,324,Petroleum and Coal Products Manufacturing,32,Manufacturing
1669,70,2016,331420,32053,35039,901831,696,2838,"Copper Rolling, Drawing, Extruding, and Alloying",3314,Nonferrous Metal (except Aluminum) Production and Processing,331,Primary Metal Manufacturing,33,Manufacturing
324,70,2017,311520,29660,32306,849733,608,2741,Ice Cream and Frozen Dessert Manufacturing,3115,Dairy Product Manufacturing,311,Food Manufacturing,31,Manufacturing
951,70,2017,321920,29660,32306,849733,608,2741,Wood Container and Pallet Manufacturing,3219,Other Wood Product Manufacturing,321,Wood Product Manufacturing,32,Manufacturing
1228,70,2017,326291,29660,32306,849733,608,2741,Rubber Product Manufacturing for Mechanical Use,3262,Rubber Product Manufacturin,326,Plastics and Rubber Products Manufacturin,32,Manufacturing
1435,70,2017,327320,29660,32306,849733,608,2741,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
47,70,2018,311211,28905,31363,835934,661,2526,Flour Milling,3112,Grain and Oilseed Milling,311,Food Manufacturing,31,Manufacturing
602,70,2018,315240,28905,31363,835934,661,2526,"Women's, Girls', and Infants' Cut and Sew Apparel Manufacturing",3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
1786,70,2018,331420,28905,31363,835934,661,2526,"Copper Rolling, Drawing, Extruding, and Alloying",3314,Nonferrous Metal (except Aluminum) Production and Processing,331,Primary Metal Manufacturing,33,Manufacturing
117,80,1978,311211,0,0,0,0,0,Flour Milling,3112,Grain and Oilseed Milling,311,Food Manufacturing,31,Manufacturing
186,80,1978,311520,0,0,0,0,0,Ice Cream and Frozen Dessert Manufacturing,3115,Dairy Product Manufacturing,311,Food Manufacturing,31,Manufacturing
813,80,1978,321920,0,0,0,0,0,Wood Container and Pallet Manufacturing,3219,Other Wood Product Manufacturing,321,Wood Product Manufacturing,32,Manufacturing
1438,80,1978,327320,0,0,0,0,0,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
71,80,1979,311211,0,0,0,0,0,Flour Milling,3112,Grain and Oilseed Milling,311,Food Manufacturing,31,Manufacturing
626,80,1979,315240,0,0,0,0,0,"Women's, Girls', and Infants' Cut and Sew Apparel Manufacturing",3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
1346,80,1979,327320,0,0,0,0,0,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
233,80,1980,311520,0,0,0,0,0,Ice Cream and Frozen Dessert Manufacturing,3115,Dairy Product Manufacturing,311,Food Manufacturing,31,Manufacturing
860,80,1980,321920,0,0,0,0,0,Wood Container and Pallet Manufacturing,3219,Other Wood Product Manufacturing,321,Wood Product Manufacturing,32,Manufacturing
1137,80,1980,326291,0,0,0,0,0,Rubber Product Manufacturing for Mechanical Use,3262,Rubber Product Manufacturin,326,Plastics and Rubber Products Manufacturin,32,Manufacturing
1532,80,1980,327320,0,0,0,0,0,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
372,80,1981,315220,0,0,0,0,0,Men's and Boys' Cut and Sew Apparel Manufacturing,3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
720,80,1981,316998,0,0,0,0,0,All Other Leather Good and Allied Product Manufacturing,3169,Other Leather and Allied Product Manufacturing,316,Leather and Allied Product Manufacturing,31,Manufacturing
999,80,1981,324121,0,0,0,0,0,Asphalt Paving Mixture and Block Manufacturing,3241,Petroleum and Coal Products Manufacturing,324,Petroleum and Coal Products Manufacturing,32,Manufacturing
303,80,1982,311520,0,0,0,0,0,Ice Cream and Frozen Dessert Manufacturing,3115,Dairy Product Manufacturing,311,Food Manufacturing,31,Manufacturing
930,80,1982,321920,0,0,0,0,0,Wood Container and Pallet Manufacturing,3219,Other Wood Product Manufacturing,321,Wood Product Manufacturing,32,Manufacturing
1207,80,1982,326291,0,0,0,0,0,Rubber Product Manufacturing for Mechanical Use,3262,Rubber Product Manufacturin,326,Plastics and Rubber Products Manufacturin,32,Manufacturing
1393,80,1982,327320,0,0,0,0,0,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
