,transaction,items,day_time,day_type,date,sales
8739,4913,Coffee,Morning,Weekday,2017-01-19,2.2
8740,4914,Coffee,Morning,Weekday,2017-01-19,2.2
8741,4915,Coffee,Morning,Weekday,2017-01-19,2.2
8742,4915,Coffee,Morning,Weekday,2017-01-19,2.2
8743,4916,Coffee,Morning,Weekday,2017-01-19,2.2
8744,4917,Coffee,Morning,Weekday,2017-01-19,2.2
8745,4917,Pastry,Morning,Weekday,2017-01-19,2.2
8746,4918,Cake,Morning,Weekday,2017-01-19,2.5
8747,4918,Coffee,Morning,Weekday,2017-01-19,2.2
8748,4919,Bread,Morning,Weekday,2017-01-19,1.4
8750,4920,Bread,Morning,Weekday,2017-01-19,1.4
8751,4921,Coffee,Morning,Weekday,2017-01-19,2.2
8752,4921,Tea,Morning,Weekday,2017-01-19,1.2
8754,4923,Coffee,Afternoon,Weekday,2017-01-19,2.2
8755,4924,Coffee,Afternoon,Weekday,2017-01-19,2.2
8756,4924,Juice,Afternoon,Weekday,2017-01-19,2.4
8757,4924,Croissant,Afternoon,Weekday,2017-01-19,1.6
8758,4925,Coffee,Afternoon,Weekday,2017-01-19,2.2
8759,4926,Farm House,Afternoon,Weekday,2017-01-19,2.9
8760,4927,Coffee,Afternoon,Weekday,2017-01-19,2.2
8761,4928,Bread,Afternoon,Weekday,2017-01-19,1.4
8762,4929,Bread,Afternoon,Weekday,2017-01-19,1.4
8763,4929,Croissant,Afternoon,Weekday,2017-01-19,1.6
8764,4930,Coffee,Afternoon,Weekday,2017-01-19,2.2
8765,4930,Coffee,Afternoon,Weekday,2017-01-19,2.2
8766,4930,Sandwich,Afternoon,Weekday,2017-01-19,3.8
8767,4931,Hot chocolate,Afternoon,Weekday,2017-01-19,1.9
8768,4932,Coffee,Afternoon,Weekday,2017-01-19,2.2
8769,4932,Tea,Afternoon,Weekday,2017-01-19,1.2
8770,4932,Sandwich,Afternoon,Weekday,2017-01-19,3.8
8771,4932,Croissant,Afternoon,Weekday,2017-01-19,1.6
8772,4933,Bread,Afternoon,Weekday,2017-01-19,1.4
8773,4933,Tea,Afternoon,Weekday,2017-01-19,1.2
8774,4933,Soup,Afternoon,Weekday,2017-01-19,2.75
8775,4933,Cake,Afternoon,Weekday,2017-01-19,2.5
8776,4933,Pastry,Afternoon,Weekday,2017-01-19,2.2
8778,4934,Bread,Afternoon,Weekday,2017-01-19,1.4
8779,4934,Coffee,Afternoon,Weekday,2017-01-19,2.2
8780,4934,Soup,Afternoon,Weekday,2017-01-19,2.75
8781,4934,Muffin,Afternoon,Weekday,2017-01-19,2.3
8782,4935,Bread,Afternoon,Weekday,2017-01-19,1.4
8783,4936,Coffee,Afternoon,Weekday,2017-01-19,2.2
8784,4936,Tea,Afternoon,Weekday,2017-01-19,1.2
8785,4936,Cake,Afternoon,Weekday,2017-01-19,2.5
8786,4937,Sandwich,Afternoon,Weekday,2017-01-19,3.8
8787,4937,Sandwich,Afternoon,Weekday,2017-01-19,3.8
8788,4937,Coffee,Afternoon,Weekday,2017-01-19,2.2
8789,4937,Tea,Afternoon,Weekday,2017-01-19,1.2
8790,4938,Coffee,Afternoon,Weekday,2017-01-19,2.2
8791,4938,Coffee,Afternoon,Weekday,2017-01-19,2.2
8792,4939,Bread,Afternoon,Weekday,2017-01-19,1.4
8793,4940,Coffee,Afternoon,Weekday,2017-01-19,2.2
8794,4941,Bread,Afternoon,Weekday,2017-01-19,1.4
8795,4942,Hot chocolate,Afternoon,Weekday,2017-01-19,1.9
8796,4943,Coffee,Afternoon,Weekday,2017-01-19,2.2
8797,4943,Bread,Afternoon,Weekday,2017-01-19,1.4
8798,4943,Bread,Afternoon,Weekday,2017-01-19,1.4
8799,4944,Hot chocolate,Afternoon,Weekday,2017-01-19,1.9
8800,4945,Hot chocolate,Afternoon,Weekday,2017-01-19,1.9
8801,4945,Coffee,Afternoon,Weekday,2017-01-19,2.2
8802,4946,Coffee,Afternoon,Weekday,2017-01-19,2.2
8803,4946,Cookies,Afternoon,Weekday,2017-01-19,1.25
8804,4946,Bread,Afternoon,Weekday,2017-01-19,1.4
8805,4948,Farm House,Evening,Weekday,2017-01-19,2.9
8806,4949,Coffee,Morning,Weekday,2017-01-20,2.2
8808,4950,Coffee,Morning,Weekday,2017-01-20,2.2
8809,4950,Bread,Morning,Weekday,2017-01-20,1.4
8810,4951,Coffee,Morning,Weekday,2017-01-20,2.2
8811,4951,Tea,Morning,Weekday,2017-01-20,1.2
8812,4951,Toast,Morning,Weekday,2017-01-20,1.0
8813,4952,Coffee,Morning,Weekday,2017-01-20,2.2
8814,4952,Toast,Morning,Weekday,2017-01-20,1.0
8815,4953,Coffee,Morning,Weekday,2017-01-20,2.2
8816,4954,Coffee,Morning,Weekday,2017-01-20,2.2
8817,4954,Toast,Morning,Weekday,2017-01-20,1.0
8818,4955,Coffee,Morning,Weekday,2017-01-20,2.2
8819,4955,Croissant,Morning,Weekday,2017-01-20,1.6
8820,4956,Coffee,Morning,Weekday,2017-01-20,2.2
8821,4957,Cake,Morning,Weekday,2017-01-20,2.5
8822,4958,Pastry,Morning,Weekday,2017-01-20,2.2
8823,4958,Bread,Morning,Weekday,2017-01-20,1.4
8824,4959,Coffee,Morning,Weekday,2017-01-20,2.2
8825,4960,Bread,Morning,Weekday,2017-01-20,1.4
8826,4961,Farm House,Morning,Weekday,2017-01-20,2.9
8827,4962,Coffee,Morning,Weekday,2017-01-20,2.2
8828,4962,Coffee,Morning,Weekday,2017-01-20,2.2
8829,4962,Coffee,Morning,Weekday,2017-01-20,2.2
8830,4962,Toast,Morning,Weekday,2017-01-20,1.0
8831,4962,Cookies,Morning,Weekday,2017-01-20,1.25
8832,4963,Pastry,Morning,Weekday,2017-01-20,2.2
8833,4963,Coffee,Morning,Weekday,2017-01-20,2.2
8834,4963,Coffee,Morning,Weekday,2017-01-20,2.2
8835,4964,Coffee,Morning,Weekday,2017-01-20,2.2
8836,4965,Bread,Morning,Weekday,2017-01-20,1.4
8837,4966,Bread,Morning,Weekday,2017-01-20,1.4
8838,4966,Tea,Morning,Weekday,2017-01-20,1.2
8839,4967,Bread,Morning,Weekday,2017-01-20,1.4
8840,4967,Tea,Morning,Weekday,2017-01-20,1.2
8841,4967,Scone,Morning,Weekday,2017-01-20,1.75
8842,4967,Sandwich,Morning,Weekday,2017-01-20,3.8
8843,4968,Coffee,Morning,Weekday,2017-01-20,2.2
8844,4968,Coffee,Morning,Weekday,2017-01-20,2.2
8845,4968,Pastry,Morning,Weekday,2017-01-20,2.2
8846,4969,Pastry,Morning,Weekday,2017-01-20,2.2
8847,4969,Pastry,Morning,Weekday,2017-01-20,2.2
8848,4969,Coffee,Morning,Weekday,2017-01-20,2.2
8849,4969,Coffee,Morning,Weekday,2017-01-20,2.2
8850,4969,Bread,Morning,Weekday,2017-01-20,1.4
8851,4971,Bread,Morning,Weekday,2017-01-20,1.4
8852,4972,Bread,Morning,Weekday,2017-01-20,1.4
8853,4973,Muffin,Morning,Weekday,2017-01-20,2.3
8854,4973,Muffin,Morning,Weekday,2017-01-20,2.3
8855,4974,Farm House,Afternoon,Weekday,2017-01-20,2.9
8856,4975,Coffee,Afternoon,Weekday,2017-01-20,2.2
8857,4975,Tea,Afternoon,Weekday,2017-01-20,1.2
8858,4975,Scone,Afternoon,Weekday,2017-01-20,1.75
8859,4976,Coffee,Afternoon,Weekday,2017-01-20,2.2
8860,4976,Coffee,Afternoon,Weekday,2017-01-20,2.2
8861,4977,Bread,Afternoon,Weekday,2017-01-20,1.4
8862,4978,Bread,Afternoon,Weekday,2017-01-20,1.4
8863,4979,Coffee,Afternoon,Weekday,2017-01-20,2.2
8864,4979,Scone,Afternoon,Weekday,2017-01-20,1.75
8865,4980,Bread,Afternoon,Weekday,2017-01-20,1.4
8866,4982,Tea,Afternoon,Weekday,2017-01-20,1.2
8867,4982,Tea,Afternoon,Weekday,2017-01-20,1.2
8868,4982,Coffee,Afternoon,Weekday,2017-01-20,2.2
8869,4983,Coffee,Afternoon,Weekday,2017-01-20,2.2
8870,4983,Tea,Afternoon,Weekday,2017-01-20,1.2
8871,4983,Scone,Afternoon,Weekday,2017-01-20,1.75
8872,4984,Cake,Afternoon,Weekday,2017-01-20,2.5
8873,4984,Pastry,Afternoon,Weekday,2017-01-20,2.2
8874,4984,Farm House,Afternoon,Weekday,2017-01-20,2.9
8876,4985,Muffin,Afternoon,Weekday,2017-01-20,2.3
8877,4986,Coffee,Afternoon,Weekday,2017-01-20,2.2
8878,4986,Tea,Afternoon,Weekday,2017-01-20,1.2
8879,4986,Sandwich,Afternoon,Weekday,2017-01-20,3.8
8880,4987,Sandwich,Afternoon,Weekday,2017-01-20,3.8
8881,4987,Truffles,Afternoon,Weekday,2017-01-20,3.95
8882,4988,Coffee,Afternoon,Weekday,2017-01-20,2.2
8883,4988,Sandwich,Afternoon,Weekday,2017-01-20,3.8
8884,4989,Bread,Afternoon,Weekday,2017-01-20,1.4
8885,4989,Coffee,Afternoon,Weekday,2017-01-20,2.2
8886,4991,Bread,Afternoon,Weekday,2017-01-20,1.4
8887,4991,Coffee,Afternoon,Weekday,2017-01-20,2.2
8888,4991,Bread,Afternoon,Weekday,2017-01-20,1.4
8889,4992,Coffee,Afternoon,Weekday,2017-01-20,2.2
8890,4993,Coffee,Afternoon,Weekday,2017-01-20,2.2
8891,4993,Sandwich,Afternoon,Weekday,2017-01-20,3.8
8892,4994,Hot chocolate,Afternoon,Weekday,2017-01-20,1.9
8893,4995,Croissant,Afternoon,Weekday,2017-01-20,1.6
8894,4996,Hot chocolate,Afternoon,Weekday,2017-01-20,1.9
8895,4997,Coffee,Afternoon,Weekday,2017-01-20,2.2
8896,4998,Cake,Afternoon,Weekday,2017-01-20,2.5
8897,4999,Coffee,Afternoon,Weekday,2017-01-20,2.2
8899,5000,Bread,Afternoon,Weekday,2017-01-20,1.4
8900,5000,Coffee,Afternoon,Weekday,2017-01-20,2.2
8901,5001,Bread,Afternoon,Weekday,2017-01-20,1.4
8902,5002,Bread,Afternoon,Weekday,2017-01-20,1.4
8903,5002,Muffin,Afternoon,Weekday,2017-01-20,2.3
8904,5003,Coffee,Afternoon,Weekday,2017-01-20,2.2
8905,5003,Bread,Afternoon,Weekday,2017-01-20,1.4
8906,5004,Coffee,Afternoon,Weekday,2017-01-20,2.2
8907,5004,Coffee,Afternoon,Weekday,2017-01-20,2.2
8908,5004,Cake,Afternoon,Weekday,2017-01-20,2.5
8909,5005,Bread,Afternoon,Weekday,2017-01-20,1.4
8910,5005,Muffin,Afternoon,Weekday,2017-01-20,2.3
8911,5006,Tea,Afternoon,Weekday,2017-01-20,1.2
8912,5007,Coffee,Afternoon,Weekday,2017-01-20,2.2
8913,5008,Bread,Afternoon,Weekday,2017-01-20,1.4
8914,5008,Sandwich,Afternoon,Weekday,2017-01-20,3.8
8915,5008,Tea,Afternoon,Weekday,2017-01-20,1.2
8916,5009,Coffee,Afternoon,Weekday,2017-01-20,2.2
8917,5009,Pastry,Afternoon,Weekday,2017-01-20,2.2
8919,5011,Croissant,Afternoon,Weekday,2017-01-20,1.6
8920,5011,Juice,Afternoon,Weekday,2017-01-20,2.4
8921,5011,Tea,Afternoon,Weekday,2017-01-20,1.2
8922,5012,Coffee,Afternoon,Weekday,2017-01-20,2.2
8923,5012,Scone,Afternoon,Weekday,2017-01-20,1.75
8924,5013,Tea,Afternoon,Weekday,2017-01-20,1.2
8925,5013,Brownie,Afternoon,Weekday,2017-01-20,2.8
8926,5014,Tea,Afternoon,Weekday,2017-01-20,1.2
8927,5014,Sandwich,Afternoon,Weekday,2017-01-20,3.8
8928,5015,Coffee,Afternoon,Weekday,2017-01-20,2.2
8929,5015,Cookies,Afternoon,Weekday,2017-01-20,1.25
8930,5016,Cookies,Afternoon,Weekday,2017-01-20,1.25
8931,5017,Farm House,Afternoon,Weekday,2017-01-20,2.9
8932,5018,Bread,Evening,Weekday,2017-01-20,1.4
8933,5019,Bread,Morning,Weekend,2017-01-21,1.4
8934,5020,Coffee,Morning,Weekend,2017-01-21,2.2
8935,5020,Croissant,Morning,Weekend,2017-01-21,1.6
8936,5021,Coffee,Morning,Weekend,2017-01-21,2.2
8937,5021,Pastry,Morning,Weekend,2017-01-21,2.2
8938,5022,Coffee,Morning,Weekend,2017-01-21,2.2
8939,5022,Croissant,Morning,Weekend,2017-01-21,1.6
8940,5022,Pastry,Morning,Weekend,2017-01-21,2.2
8941,5023,Coffee,Morning,Weekend,2017-01-21,2.2
8942,5024,Cake,Morning,Weekend,2017-01-21,2.5
8943,5025,Croissant,Morning,Weekend,2017-01-21,1.6
8944,5026,Coffee,Morning,Weekend,2017-01-21,2.2
8945,5027,Farm House,Morning,Weekend,2017-01-21,2.9
8946,5028,Bread,Morning,Weekend,2017-01-21,1.4
8947,5028,Brownie,Morning,Weekend,2017-01-21,2.8
8948,5029,Brownie,Morning,Weekend,2017-01-21,2.8
8949,5029,Coffee,Morning,Weekend,2017-01-21,2.2
8951,5030,Bread,Morning,Weekend,2017-01-21,1.4
8953,5031,Bread,Morning,Weekend,2017-01-21,1.4
8954,5032,Croissant,Morning,Weekend,2017-01-21,1.6
8955,5032,Bread,Morning,Weekend,2017-01-21,1.4
8956,5033,Bread,Morning,Weekend,2017-01-21,1.4
8957,5033,Pastry,Morning,Weekend,2017-01-21,2.2
8958,5034,Coffee,Morning,Weekend,2017-01-21,2.2
8959,5035,Scone,Morning,Weekend,2017-01-21,1.75
8960,5035,Tea,Morning,Weekend,2017-01-21,1.2
8961,5035,Juice,Morning,Weekend,2017-01-21,2.4
8962,5035,Croissant,Morning,Weekend,2017-01-21,1.6
8963,5036,Coffee,Morning,Weekend,2017-01-21,2.2
8964,5037,Coffee,Morning,Weekend,2017-01-21,2.2
8965,5037,Cake,Morning,Weekend,2017-01-21,2.5
8966,5038,Bread,Morning,Weekend,2017-01-21,1.4
8967,5038,Scone,Morning,Weekend,2017-01-21,1.75
8968,5039,Croissant,Morning,Weekend,2017-01-21,1.6
8969,5039,Coffee,Morning,Weekend,2017-01-21,2.2
8970,5040,Coffee,Morning,Weekend,2017-01-21,2.2
8971,5041,Tea,Morning,Weekend,2017-01-21,1.2
8973,5042,Cake,Morning,Weekend,2017-01-21,2.5
8974,5043,Coffee,Morning,Weekend,2017-01-21,2.2
8975,5043,Coffee,Morning,Weekend,2017-01-21,2.2
8976,5043,Toast,Morning,Weekend,2017-01-21,1.0
8977,5044,Brownie,Morning,Weekend,2017-01-21,2.8
8978,5045,Pastry,Morning,Weekend,2017-01-21,2.2
8979,5047,Farm House,Morning,Weekend,2017-01-21,2.9
8980,5048,Coffee,Morning,Weekend,2017-01-21,2.2
8981,5048,Coffee,Morning,Weekend,2017-01-21,2.2
8982,5048,Coke,Morning,Weekend,2017-01-21,1.1
8983,5048,Juice,Morning,Weekend,2017-01-21,2.4
8984,5048,Cake,Morning,Weekend,2017-01-21,2.5
8985,5049,Bread,Morning,Weekend,2017-01-21,1.4
8986,5049,Cookies,Morning,Weekend,2017-01-21,1.25
8987,5050,Scone,Morning,Weekend,2017-01-21,1.75
8988,5050,Cake,Morning,Weekend,2017-01-21,2.5
8989,5050,Coffee,Morning,Weekend,2017-01-21,2.2
8990,5051,Coffee,Morning,Weekend,2017-01-21,2.2
8991,5052,Coffee,Morning,Weekend,2017-01-21,2.2
8992,5052,Coffee,Morning,Weekend,2017-01-21,2.2
8994,5052,Brownie,Morning,Weekend,2017-01-21,2.8
8995,5052,Bread,Morning,Weekend,2017-01-21,1.4
8996,5054,Coffee,Morning,Weekend,2017-01-21,2.2
8997,5054,Croissant,Morning,Weekend,2017-01-21,1.6
8998,5054,Cake,Morning,Weekend,2017-01-21,2.5
8999,5055,Coffee,Morning,Weekend,2017-01-21,2.2
9000,5056,Cake,Morning,Weekend,2017-01-21,2.5
9001,5056,Hot chocolate,Morning,Weekend,2017-01-21,1.9
9002,5057,Tea,Morning,Weekend,2017-01-21,1.2
9003,5057,Scone,Morning,Weekend,2017-01-21,1.75
9004,5058,Bread,Morning,Weekend,2017-01-21,1.4
9005,5059,Tea,Afternoon,Weekend,2017-01-21,1.2
9006,5060,Coffee,Afternoon,Weekend,2017-01-21,2.2
9007,5060,Bread,Afternoon,Weekend,2017-01-21,1.4
9008,5061,Coffee,Afternoon,Weekend,2017-01-21,2.2
9009,5061,Coffee,Afternoon,Weekend,2017-01-21,2.2
9010,5061,Juice,Afternoon,Weekend,2017-01-21,2.4
9011,5061,Cake,Afternoon,Weekend,2017-01-21,2.5
9012,5061,Scone,Afternoon,Weekend,2017-01-21,1.75
9013,5061,Toast,Afternoon,Weekend,2017-01-21,1.0
9014,5062,Scone,Afternoon,Weekend,2017-01-21,1.75
9015,5062,Bread,Afternoon,Weekend,2017-01-21,1.4
9016,5062,Hot chocolate,Afternoon,Weekend,2017-01-21,1.9
9017,5062,Tea,Afternoon,Weekend,2017-01-21,1.2
9018,5062,Coffee,Afternoon,Weekend,2017-01-21,2.2
9020,5065,Bread,Afternoon,Weekend,2017-01-21,1.4
9021,5066,Cookies,Afternoon,Weekend,2017-01-21,1.25
9022,5067,Bread,Afternoon,Weekend,2017-01-21,1.4
9023,5068,Bread,Afternoon,Weekend,2017-01-21,1.4
9024,5069,Coffee,Afternoon,Weekend,2017-01-21,2.2
9027,5072,Brownie,Afternoon,Weekend,2017-01-21,2.8
9028,5072,Scone,Afternoon,Weekend,2017-01-21,1.75
9029,5073,Cake,Afternoon,Weekend,2017-01-21,2.5
9030,5075,Sandwich,Afternoon,Weekend,2017-01-21,3.8
9031,5076,Hot chocolate,Afternoon,Weekend,2017-01-21,1.9
9032,5077,Coffee,Afternoon,Weekend,2017-01-21,2.2
9033,5077,Coffee,Afternoon,Weekend,2017-01-21,2.2
9034,5078,Coffee,Afternoon,Weekend,2017-01-21,2.2
9035,5078,Tea,Afternoon,Weekend,2017-01-21,1.2
9036,5079,Sandwich,Afternoon,Weekend,2017-01-21,3.8
9037,5079,Cake,Afternoon,Weekend,2017-01-21,2.5
9038,5079,Bread,Afternoon,Weekend,2017-01-21,1.4
9039,5080,Sandwich,Afternoon,Weekend,2017-01-21,3.8
9040,5080,Coffee,Afternoon,Weekend,2017-01-21,2.2
9041,5080,Truffles,Afternoon,Weekend,2017-01-21,3.95
9042,5081,Cookies,Afternoon,Weekend,2017-01-21,1.25
9043,5082,Sandwich,Afternoon,Weekend,2017-01-21,3.8
9044,5082,Toast,Afternoon,Weekend,2017-01-21,1.0
9045,5082,Tea,Afternoon,Weekend,2017-01-21,1.2
9046,5083,Coffee,Afternoon,Weekend,2017-01-21,2.2
9047,5084,Cake,Afternoon,Weekend,2017-01-21,2.5
9048,5086,Bread,Afternoon,Weekend,2017-01-21,1.4
9049,5087,Coffee,Afternoon,Weekend,2017-01-21,2.2
9050,5089,Bread,Afternoon,Weekend,2017-01-21,1.4
9051,5089,Coffee,Afternoon,Weekend,2017-01-21,2.2
9052,5090,Sandwich,Afternoon,Weekend,2017-01-21,3.8
9053,5090,Tea,Afternoon,Weekend,2017-01-21,1.2
9054,5090,Bread,Afternoon,Weekend,2017-01-21,1.4
9055,5090,Cake,Afternoon,Weekend,2017-01-21,2.5
9056,5092,Tea,Afternoon,Weekend,2017-01-21,1.2
9058,5094,Coffee,Afternoon,Weekend,2017-01-21,2.2
9059,5094,Hot chocolate,Afternoon,Weekend,2017-01-21,1.9
9060,5094,Brownie,Afternoon,Weekend,2017-01-21,2.8
9061,5095,Bread,Afternoon,Weekend,2017-01-21,1.4
9062,5096,Bread,Afternoon,Weekend,2017-01-21,1.4
9063,5096,Coffee,Afternoon,Weekend,2017-01-21,2.2
9064,5098,Coffee,Afternoon,Weekend,2017-01-21,2.2
9065,5098,Scone,Afternoon,Weekend,2017-01-21,1.75
9066,5099,Coffee,Afternoon,Weekend,2017-01-21,2.2
9067,5099,Coffee,Afternoon,Weekend,2017-01-21,2.2
9068,5099,Cake,Afternoon,Weekend,2017-01-21,2.5
9069,5099,Bread,Afternoon,Weekend,2017-01-21,1.4
9070,5100,Coffee,Afternoon,Weekend,2017-01-21,2.2
9071,5100,Hot chocolate,Afternoon,Weekend,2017-01-21,1.9
9072,5100,Cake,Afternoon,Weekend,2017-01-21,2.5
9073,5100,Brownie,Afternoon,Weekend,2017-01-21,2.8
9074,5102,Coffee,Afternoon,Weekend,2017-01-21,2.2
9075,5103,Hot chocolate,Afternoon,Weekend,2017-01-21,1.9
9076,5103,Bread,Afternoon,Weekend,2017-01-21,1.4
9077,5103,Scone,Afternoon,Weekend,2017-01-21,1.75
9078,5104,Cake,Afternoon,Weekend,2017-01-21,2.5
9079,5105,Bread,Afternoon,Weekend,2017-01-21,1.4
9080,5105,Bread,Afternoon,Weekend,2017-01-21,1.4
9081,5106,Coffee,Afternoon,Weekend,2017-01-21,2.2
9082,5106,Bread,Afternoon,Weekend,2017-01-21,1.4
9083,5107,Brownie,Afternoon,Weekend,2017-01-21,2.8
9084,5108,Cake,Afternoon,Weekend,2017-01-21,2.5
9085,5108,Muffin,Afternoon,Weekend,2017-01-21,2.3
9086,5109,Cake,Afternoon,Weekend,2017-01-21,2.5
9087,5110,Hot chocolate,Afternoon,Weekend,2017-01-21,1.9
9088,5110,Coffee,Afternoon,Weekend,2017-01-21,2.2
9089,5111,Tea,Afternoon,Weekend,2017-01-21,1.2
9090,5112,Coffee,Afternoon,Weekend,2017-01-21,2.2
9091,5113,Tea,Afternoon,Weekend,2017-01-21,1.2
9092,5113,Hot chocolate,Afternoon,Weekend,2017-01-21,1.9
9093,5113,Juice,Afternoon,Weekend,2017-01-21,2.4
9094,5113,Cookies,Afternoon,Weekend,2017-01-21,1.25
9095,5114,Cake,Afternoon,Weekend,2017-01-21,2.5
9096,5114,Bread,Afternoon,Weekend,2017-01-21,1.4
9097,5114,Hot chocolate,Afternoon,Weekend,2017-01-21,1.9
9098,5115,Bread,Morning,Weekend,2017-01-22,1.4
9099,5116,Scone,Morning,Weekend,2017-01-22,1.75
9100,5116,Cookies,Morning,Weekend,2017-01-22,1.25
9101,5116,Coffee,Morning,Weekend,2017-01-22,2.2
9102,5116,Juice,Morning,Weekend,2017-01-22,2.4
9103,5117,Coffee,Morning,Weekend,2017-01-22,2.2
9104,5117,Coffee,Morning,Weekend,2017-01-22,2.2
9105,5117,Brownie,Morning,Weekend,2017-01-22,2.8
9106,5117,Scone,Morning,Weekend,2017-01-22,1.75
9107,5118,Coffee,Morning,Weekend,2017-01-22,2.2
9108,5119,Tea,Morning,Weekend,2017-01-22,1.2
9109,5121,Hot chocolate,Morning,Weekend,2017-01-22,1.9
9110,5121,Coffee,Morning,Weekend,2017-01-22,2.2
9111,5121,Tea,Morning,Weekend,2017-01-22,1.2
9113,5121,Pastry,Morning,Weekend,2017-01-22,2.2
9114,5122,Coffee,Morning,Weekend,2017-01-22,2.2
9115,5122,Croissant,Morning,Weekend,2017-01-22,1.6
9116,5123,Toast,Morning,Weekend,2017-01-22,1.0
9117,5123,Coffee,Morning,Weekend,2017-01-22,2.2
9118,5124,Coffee,Morning,Weekend,2017-01-22,2.2
9119,5125,Coffee,Morning,Weekend,2017-01-22,2.2
9120,5125,Coffee,Morning,Weekend,2017-01-22,2.2
9121,5125,Toast,Morning,Weekend,2017-01-22,1.0
9122,5126,Coffee,Morning,Weekend,2017-01-22,2.2
9123,5127,Bread,Morning,Weekend,2017-01-22,1.4
9124,5127,Coffee,Morning,Weekend,2017-01-22,2.2
9125,5127,Bread,Morning,Weekend,2017-01-22,1.4
9126,5128,Bread,Morning,Weekend,2017-01-22,1.4
9127,5129,Bread,Morning,Weekend,2017-01-22,1.4
9128,5130,Bread,Morning,Weekend,2017-01-22,1.4
9129,5130,Bread,Morning,Weekend,2017-01-22,1.4
9130,5130,Coffee,Morning,Weekend,2017-01-22,2.2
9131,5130,Scone,Morning,Weekend,2017-01-22,1.75
9132,5131,Croissant,Morning,Weekend,2017-01-22,1.6
9133,5132,Bread,Morning,Weekend,2017-01-22,1.4
9134,5133,Coffee,Morning,Weekend,2017-01-22,2.2
9135,5133,Bread,Morning,Weekend,2017-01-22,1.4
9136,5133,Bread,Morning,Weekend,2017-01-22,1.4
9137,5134,Coffee,Morning,Weekend,2017-01-22,2.2
9138,5134,Coffee,Morning,Weekend,2017-01-22,2.2
9139,5134,Toast,Morning,Weekend,2017-01-22,1.0
9140,5135,Croissant,Morning,Weekend,2017-01-22,1.6
9141,5136,Scone,Morning,Weekend,2017-01-22,1.75
9142,5137,Tea,Morning,Weekend,2017-01-22,1.2
9143,5137,Coffee,Morning,Weekend,2017-01-22,2.2
9144,5137,Toast,Morning,Weekend,2017-01-22,1.0
9145,5137,Bread,Morning,Weekend,2017-01-22,1.4
9146,5138,Bread,Morning,Weekend,2017-01-22,1.4
9148,5139,Coffee,Morning,Weekend,2017-01-22,2.2
9149,5139,Cake,Morning,Weekend,2017-01-22,2.5
9150,5140,Coffee,Morning,Weekend,2017-01-22,2.2
9151,5140,Cake,Morning,Weekend,2017-01-22,2.5
9152,5140,Bread,Morning,Weekend,2017-01-22,1.4
9153,5141,Bread,Morning,Weekend,2017-01-22,1.4
9154,5141,Coffee,Morning,Weekend,2017-01-22,2.2
9155,5141,Tea,Morning,Weekend,2017-01-22,1.2
9156,5142,Hot chocolate,Morning,Weekend,2017-01-22,1.9
9157,5142,Cake,Morning,Weekend,2017-01-22,2.5
9158,5142,Bread,Morning,Weekend,2017-01-22,1.4
9159,5143,Tea,Morning,Weekend,2017-01-22,1.2
9161,5144,Coffee,Afternoon,Weekend,2017-01-22,2.2
9162,5145,Hot chocolate,Afternoon,Weekend,2017-01-22,1.9
9163,5145,Coffee,Afternoon,Weekend,2017-01-22,2.2
9164,5146,Hot chocolate,Afternoon,Weekend,2017-01-22,1.9
9165,5146,Bread,Afternoon,Weekend,2017-01-22,1.4
9166,5147,Tea,Afternoon,Weekend,2017-01-22,1.2
9167,5148,Bread,Afternoon,Weekend,2017-01-22,1.4
9168,5150,Juice,Afternoon,Weekend,2017-01-22,2.4
9169,5150,Coffee,Afternoon,Weekend,2017-01-22,2.2
9170,5150,Coffee,Afternoon,Weekend,2017-01-22,2.2
9171,5151,Bread,Afternoon,Weekend,2017-01-22,1.4
9172,5151,Scone,Afternoon,Weekend,2017-01-22,1.75
9173,5151,Pastry,Afternoon,Weekend,2017-01-22,2.2
9174,5151,Cake,Afternoon,Weekend,2017-01-22,2.5
9175,5151,Bread,Afternoon,Weekend,2017-01-22,1.4
9176,5152,Coffee,Afternoon,Weekend,2017-01-22,2.2
9177,5152,Scone,Afternoon,Weekend,2017-01-22,1.75
9178,5152,Sandwich,Afternoon,Weekend,2017-01-22,3.8
9179,5153,Coffee,Afternoon,Weekend,2017-01-22,2.2
9180,5153,Cake,Afternoon,Weekend,2017-01-22,2.5
9181,5153,Pastry,Afternoon,Weekend,2017-01-22,2.2
9182,5154,Tea,Afternoon,Weekend,2017-01-22,1.2
9183,5154,Cookies,Afternoon,Weekend,2017-01-22,1.25
9184,5154,Soup,Afternoon,Weekend,2017-01-22,2.75
9185,5155,Hot chocolate,Afternoon,Weekend,2017-01-22,1.9
9186,5155,Bread,Afternoon,Weekend,2017-01-22,1.4
9187,5155,Cake,Afternoon,Weekend,2017-01-22,2.5
9188,5156,Soup,Afternoon,Weekend,2017-01-22,2.75
9189,5158,Pastry,Afternoon,Weekend,2017-01-22,2.2
9190,5159,Bread,Afternoon,Weekend,2017-01-22,1.4
9192,5160,Cake,Afternoon,Weekend,2017-01-22,2.5
9193,5160,Cake,Afternoon,Weekend,2017-01-22,2.5
9194,5161,Soup,Afternoon,Weekend,2017-01-22,2.75
9195,5161,Sandwich,Afternoon,Weekend,2017-01-22,3.8
