,rooms,type,price,date,distance,bedrooms,bathrooms,car,land_area,building_area,year_built,council_area,region
6255,2,t,805000.0,4/02/2016,6.5,2.0,1.0,2.0,164.0,95.0,2009.0,Darebin,Northern
6256,4,h,1428888.0,4/03/2017,6.5,4.0,2.0,1.0,470.0,153.0,1930.0,Darebin,Northern
6257,2,h,940000.0,7/05/2016,6.5,2.0,1.0,1.0,372.0,110.0,1950.0,Darebin,Northern
6258,1,u,270000.0,7/11/2016,6.5,1.0,1.0,1.0,0.0,33.0,1970.0,Darebin,Northern
6259,3,t,865000.0,7/11/2016,6.5,3.0,2.0,2.0,158.0,,,Darebin,Northern
6260,2,h,700000.0,7/11/2016,6.5,2.0,1.0,1.0,139.0,,,Darebin,Northern
6261,3,t,910000.0,7/11/2016,6.5,3.0,2.0,1.0,0.0,,,Darebin,Northern
6262,3,h,1135000.0,8/10/2016,6.5,3.0,1.0,1.0,294.0,,,Darebin,Northern
6263,1,u,260000.0,10/09/2016,6.5,1.0,1.0,1.0,0.0,,1970.0,Darebin,Northern
6264,2,u,505000.0,10/09/2016,6.5,2.0,1.0,1.0,0.0,,,Darebin,Northern
6265,1,u,365000.0,10/12/2016,6.5,1.0,1.0,1.0,0.0,40.0,1970.0,Darebin,Northern
6266,3,h,1430000.0,11/02/2017,6.5,3.0,1.0,3.0,705.0,,,Darebin,Northern
6267,2,u,525500.0,11/02/2017,6.5,2.0,1.0,1.0,724.0,72.0,1975.0,Darebin,Northern
6268,3,h,1210000.0,12/06/2016,6.5,3.0,2.0,2.0,398.0,,,Darebin,Northern
6269,2,h,944000.0,12/06/2016,6.5,2.0,1.0,1.0,185.0,78.0,1900.0,Darebin,Northern
6270,2,h,970000.0,12/06/2016,6.5,2.0,1.0,3.0,491.0,,,Darebin,Northern
6271,3,h,887000.0,12/11/2016,6.5,3.0,2.0,2.0,540.0,129.0,1935.0,Darebin,Northern
6272,1,u,277500.0,12/11/2016,6.5,1.0,1.0,1.0,0.0,,,Darebin,Northern
6273,3,h,701000.0,13/08/2016,6.5,3.0,3.0,2.0,273.0,71.0,1958.0,Darebin,Northern
6274,2,h,740000.0,14/05/2016,6.5,3.0,1.0,2.0,467.0,,,Darebin,Northern
6275,2,h,1110000.0,14/05/2016,6.5,2.0,1.0,0.0,288.0,105.0,1925.0,Darebin,Northern
6276,4,h,795000.0,14/05/2016,6.5,4.0,2.0,1.0,402.0,,,Darebin,Northern
6277,1,u,332000.0,14/05/2016,6.5,1.0,1.0,1.0,612.0,48.0,1975.0,Darebin,Northern
6278,3,h,1265000.0,15/10/2016,6.5,3.0,2.0,2.0,397.0,97.0,1920.0,Darebin,Northern
6279,2,h,1085000.0,15/10/2016,6.5,2.0,1.0,2.0,303.0,102.0,1930.0,Darebin,Northern
6280,3,h,898000.0,16/04/2016,6.5,3.0,2.0,2.0,210.0,108.0,2010.0,Darebin,Northern
6281,3,h,1235000.0,16/04/2016,6.5,3.0,3.0,1.0,288.0,133.0,1920.0,Darebin,Northern
6282,3,t,910500.0,16/04/2016,6.5,3.0,2.0,2.0,157.0,144.0,2010.0,Darebin,Northern
6283,3,h,995000.0,16/04/2016,6.5,2.0,1.0,1.0,327.0,96.0,1920.0,Darebin,Northern
6284,2,h,760000.0,16/04/2016,6.5,2.0,1.0,0.0,0.0,75.0,1900.0,Darebin,Northern
6285,2,u,505000.0,16/04/2016,6.5,2.0,1.0,0.0,0.0,80.0,1980.0,Darebin,Northern
6286,3,h,1400000.0,17/09/2016,6.5,2.0,2.0,1.0,417.0,159.0,1920.0,Darebin,Northern
6287,3,h,1200000.0,17/09/2016,6.5,3.0,2.0,2.0,430.0,,,Darebin,Northern
6288,3,h,920000.0,17/09/2016,6.5,2.0,1.0,2.0,410.0,,,Darebin,Northern
6289,3,h,1110000.0,17/09/2016,6.5,3.0,1.0,1.0,562.0,156.0,1950.0,Darebin,Northern
6290,3,h,1200000.0,17/09/2016,6.5,3.0,2.0,1.0,345.0,345.0,1905.0,Darebin,Northern
6291,2,u,560000.0,17/09/2016,6.5,2.0,1.0,2.0,0.0,,,Darebin,Northern
6292,2,u,450000.0,18/03/2017,6.5,2.0,1.0,1.0,0.0,52.0,1970.0,Darebin,Northern
6293,3,h,1190000.0,18/03/2017,6.5,3.0,1.0,0.0,0.0,,,Darebin,Northern
6294,3,h,1020000.0,18/03/2017,6.5,3.0,1.0,1.0,366.0,,,Darebin,Northern
6295,3,h,1245000.0,18/03/2017,6.5,3.0,1.0,1.0,409.0,,,Darebin,Northern
6296,2,u,350000.0,18/06/2016,6.5,2.0,1.0,1.0,0.0,,1960.0,Darebin,Northern
6297,2,u,571750.0,18/06/2016,6.5,2.0,1.0,1.0,0.0,,2012.0,Darebin,Northern
6298,2,h,874000.0,19/11/2016,6.5,2.0,1.0,2.0,333.0,2.0,1985.0,Darebin,Northern
6299,3,h,1427000.0,19/11/2016,6.5,3.0,1.0,1.0,275.0,127.0,1920.0,Darebin,Northern
6300,1,u,295000.0,19/11/2016,6.5,1.0,1.0,1.0,0.0,,,Darebin,Northern
6301,1,u,383000.0,19/11/2016,6.5,1.0,1.0,1.0,0.0,44.0,1965.0,Darebin,Northern
6302,2,h,1164000.0,19/11/2016,6.5,2.0,2.0,0.0,206.0,,,Darebin,Northern
6303,1,u,315000.0,19/11/2016,6.5,1.0,1.0,1.0,0.0,,1970.0,Darebin,Northern
6304,1,u,245000.0,22/05/2016,6.5,1.0,1.0,1.0,0.0,,,Darebin,Northern
6305,3,h,1290000.0,22/05/2016,6.5,3.0,1.0,2.0,435.0,138.0,1920.0,Darebin,Northern
6306,2,u,605000.0,22/05/2016,6.5,2.0,1.0,1.0,133.0,83.0,,Darebin,Northern
6307,2,u,450000.0,22/08/2016,6.5,2.0,1.0,1.0,335.0,59.0,1960.0,Darebin,Northern
6308,2,h,900000.0,22/08/2016,6.5,2.0,1.0,1.0,497.0,,,Darebin,Northern
6309,3,h,1620000.0,22/08/2016,6.5,3.0,2.0,2.0,477.0,,,Darebin,Northern
6310,2,u,438000.0,22/08/2016,6.5,2.0,1.0,1.0,0.0,66.0,1970.0,Darebin,Northern
6311,2,h,1143000.0,22/08/2016,6.5,2.0,1.0,2.0,431.0,,,Darebin,Northern
6312,2,h,925000.0,24/09/2016,6.5,2.0,1.0,1.0,258.0,157.0,,Darebin,Northern
6313,3,h,1250000.0,24/09/2016,6.5,3.0,2.0,3.0,297.0,234.0,2013.0,Darebin,Northern
6314,3,t,1070000.0,24/09/2016,6.5,3.0,2.0,2.0,158.0,140.0,2007.0,Darebin,Northern
6315,2,u,371000.0,24/09/2016,6.5,2.0,1.0,1.0,0.0,,1960.0,Darebin,Northern
6316,3,h,1570000.0,24/09/2016,6.5,4.0,2.0,1.0,377.0,377.0,1920.0,Darebin,Northern
6317,2,u,486000.0,24/09/2016,6.5,2.0,1.0,1.0,0.0,66.0,1960.0,Darebin,Northern
6318,3,t,1100000.0,25/02/2017,6.5,3.0,2.0,2.0,7330.0,,2011.0,Darebin,Northern
6319,2,h,1211000.0,25/02/2017,6.5,2.0,1.0,0.0,302.0,97.0,1915.0,Darebin,Northern
6320,2,u,466000.0,25/02/2017,6.5,2.0,1.0,1.0,909.0,,,Darebin,Northern
6321,3,h,1280000.0,25/02/2017,6.5,3.0,1.0,1.0,253.0,130.0,1910.0,Darebin,Northern
6322,4,h,1478000.0,25/02/2017,6.5,4.0,2.0,0.0,387.0,152.0,1900.0,Darebin,Northern
6323,3,h,1280000.0,25/02/2017,6.5,3.0,2.0,2.0,349.0,,,Darebin,Northern
6324,3,h,1913000.0,25/02/2017,6.5,3.0,2.0,2.0,611.0,212.0,1930.0,Darebin,Northern
6325,3,h,1272000.0,26/07/2016,6.5,3.0,1.0,0.0,297.0,,1920.0,Darebin,Northern
6326,2,h,972000.0,26/07/2016,6.5,2.0,1.0,0.0,229.0,,,Darebin,Northern
6327,4,h,928500.0,26/07/2016,6.5,4.0,2.0,2.0,538.0,150.0,1960.0,Darebin,Northern
6328,2,u,432500.0,27/06/2016,6.5,2.0,1.0,1.0,748.0,56.0,1965.0,Darebin,Northern
6329,1,u,330000.0,27/06/2016,6.5,1.0,1.0,1.0,0.0,40.0,1970.0,Darebin,Northern
6330,3,h,1200000.0,27/06/2016,6.5,3.0,2.0,2.0,349.0,,,Darebin,Northern
6331,2,u,510000.0,27/06/2016,6.5,2.0,1.0,1.0,0.0,,,Darebin,Northern
6332,3,h,1370000.0,27/11/2016,6.5,3.0,2.0,3.0,417.0,153.0,1930.0,Darebin,Northern
6333,1,u,303500.0,27/11/2016,6.5,1.0,1.0,1.0,0.0,41.0,1970.0,Darebin,Northern
6334,3,h,1160000.0,27/11/2016,6.5,3.0,2.0,2.0,644.0,149.0,2001.0,Darebin,Northern
6335,2,u,601000.0,28/05/2016,6.5,2.0,1.0,1.0,82.0,,,Darebin,Northern
6336,3,h,1430000.0,28/08/2016,6.5,3.0,2.0,2.0,365.0,,,Darebin,Northern
6337,3,h,1380000.0,28/08/2016,6.5,3.0,2.0,1.0,359.0,128.0,1920.0,Darebin,Northern
6338,3,h,1200000.0,30/07/2016,6.5,3.0,2.0,1.0,332.0,,,Darebin,Northern
6339,3,h,1435000.0,3/12/2016,4.6,3.0,1.0,0.0,889.0,135.0,1943.0,Stonnington,Southern
6340,4,h,5500000.0,3/12/2016,4.6,4.0,3.0,2.0,691.0,374.0,2000.0,Stonnington,Southern
6341,1,u,546000.0,3/12/2016,4.6,1.0,1.0,1.0,1677.0,,,Stonnington,Southern
6342,3,h,1635000.0,3/12/2016,4.6,3.0,1.0,2.0,386.0,,,Stonnington,Southern
6343,2,u,876000.0,4/03/2017,4.6,2.0,1.0,1.0,649.0,,1935.0,Stonnington,Southern
6344,2,u,620000.0,4/03/2017,4.6,2.0,1.0,1.0,1119.0,,2008.0,Stonnington,Southern
6345,4,h,5500000.0,4/03/2017,4.6,4.0,4.0,5.0,877.0,332.0,1923.0,Stonnington,Southern
6346,2,h,1300000.0,4/03/2017,4.6,2.0,1.0,0.0,338.0,,,Stonnington,Southern
6347,3,h,1689000.0,4/03/2017,4.6,3.0,1.0,0.0,222.0,118.0,1920.0,Stonnington,Southern
6348,2,u,517500.0,4/03/2017,4.6,2.0,1.0,1.0,0.0,,,Stonnington,Southern
6349,3,u,1100000.0,4/03/2017,4.6,3.0,2.0,1.0,0.0,126.0,1935.0,Stonnington,Southern
6350,1,u,430000.0,4/06/2016,4.6,2.0,1.0,1.0,0.0,,1970.0,Stonnington,Southern
6351,2,u,701500.0,4/06/2016,4.6,2.0,1.0,1.0,0.0,,1951.0,Stonnington,Southern
6352,2,u,925000.0,6/08/2016,4.6,2.0,2.0,2.0,0.0,109.0,1970.0,Stonnington,Southern
6353,2,u,450000.0,6/08/2016,4.6,2.0,1.0,1.0,0.0,62.0,1970.0,Stonnington,Southern
6354,1,u,349000.0,7/05/2016,4.6,1.0,1.0,1.0,0.0,38.0,1958.0,Stonnington,Southern
6355,2,u,838000.0,7/11/2016,4.6,2.0,1.0,1.0,0.0,,,Stonnington,Southern
6356,2,u,380000.0,7/11/2016,4.6,2.0,1.0,1.0,0.0,,,Stonnington,Southern
6357,1,u,462800.0,8/10/2016,4.6,1.0,1.0,1.0,0.0,,1970.0,Stonnington,Southern
6358,2,u,1450000.0,8/10/2016,4.6,2.0,2.0,2.0,0.0,,,Stonnington,Southern
6359,4,h,4000000.0,10/09/2016,4.6,3.0,2.0,2.0,632.0,,,Stonnington,Southern
6360,3,u,1635000.0,10/09/2016,4.6,3.0,1.0,0.0,1099.0,,,Stonnington,Southern
6361,3,t,2400000.0,10/09/2016,4.6,3.0,3.0,2.0,425.0,,1998.0,Stonnington,Southern
6362,1,u,345000.0,10/09/2016,4.6,1.0,1.0,1.0,0.0,,,Stonnington,Southern
6363,3,t,2650000.0,10/09/2016,4.6,3.0,3.0,2.0,0.0,291.0,2000.0,Stonnington,Southern
6364,3,h,2820000.0,10/12/2016,4.6,3.0,2.0,2.0,600.0,205.0,1967.0,Stonnington,Southern
6365,2,u,810000.0,10/12/2016,4.6,2.0,2.0,2.0,0.0,94.0,1980.0,Stonnington,Southern
6366,3,h,2840000.0,11/03/2017,4.6,3.0,2.0,4.0,1317.0,228.0,2000.0,Stonnington,Southern
6367,3,t,2700000.0,12/06/2016,4.6,3.0,2.0,2.0,294.0,220.0,2010.0,Stonnington,Southern
6368,1,u,515501.0,12/11/2016,4.6,1.0,1.0,1.0,0.0,,1970.0,Stonnington,Southern
6369,1,u,611000.0,12/11/2016,4.6,1.0,1.0,1.0,0.0,,,Stonnington,Southern
6370,4,h,4000000.0,13/08/2016,4.6,4.0,4.0,4.0,324.0,60.0,,Stonnington,Southern
6371,1,u,405000.0,14/05/2016,4.6,1.0,1.0,1.0,0.0,,,Stonnington,Southern
6372,3,h,6250000.0,15/10/2016,4.6,3.0,3.0,2.0,564.0,342.0,2000.0,Stonnington,Southern
6373,4,h,4500000.0,15/10/2016,4.6,4.0,3.0,2.0,732.0,367.0,1980.0,Stonnington,Southern
6374,4,h,2025000.0,15/10/2016,4.6,4.0,2.0,2.0,237.0,,,Stonnington,Southern
6375,1,u,541000.0,15/10/2016,4.6,1.0,1.0,1.0,0.0,57.0,1970.0,Stonnington,Southern
6376,3,t,1550000.0,15/10/2016,4.6,3.0,2.0,2.0,117.0,214.0,2000.0,Stonnington,Southern
6377,3,u,2205000.0,15/10/2016,4.6,4.0,2.0,2.0,0.0,185.0,2014.0,Stonnington,Southern
6378,2,u,1100000.0,15/10/2016,4.6,3.0,2.0,2.0,0.0,,,Stonnington,Southern
6379,2,u,490000.0,15/10/2016,4.6,2.0,1.0,1.0,0.0,,1970.0,Stonnington,Southern
6380,3,h,1300000.0,16/04/2016,4.6,3.0,1.0,1.0,266.0,,,Stonnington,Southern
6381,3,t,2050000.0,17/09/2016,4.6,3.0,2.0,2.0,339.0,,,Stonnington,Southern
6382,5,h,2170000.0,17/09/2016,4.6,3.0,1.0,0.0,333.0,,,Stonnington,Southern
6383,3,u,950000.0,18/03/2017,4.6,3.0,1.0,1.0,57.0,107.0,1960.0,Stonnington,Southern
6384,2,u,531000.0,18/03/2017,4.6,2.0,1.0,1.0,0.0,,,Stonnington,Southern
6385,2,u,575000.0,18/06/2016,4.6,2.0,1.0,1.0,0.0,,2008.0,Stonnington,Southern
6386,1,u,366000.0,18/06/2016,4.6,1.0,1.0,1.0,0.0,35.0,1967.0,Stonnington,Southern
6387,4,h,2620000.0,18/06/2016,4.6,4.0,2.0,2.0,516.0,286.0,1925.0,Stonnington,Southern
6388,3,h,1900000.0,19/11/2016,4.6,3.0,2.0,1.0,268.0,139.0,1900.0,Stonnington,Southern
6389,2,t,1210000.0,19/11/2016,4.6,2.0,2.0,2.0,101.0,,,Stonnington,Southern
6390,4,h,4000000.0,19/11/2016,4.6,4.0,2.0,2.0,684.0,331.0,1963.0,Stonnington,Southern
6391,2,u,540000.0,22/05/2016,4.6,2.0,1.0,1.0,0.0,,,Stonnington,Southern
6392,2,u,857000.0,22/08/2016,4.6,2.0,0.0,0.0,0.0,,,Stonnington,Southern
6393,3,h,4200000.0,23/04/2016,4.6,4.0,4.0,2.0,565.0,331.0,2005.0,Stonnington,Southern
6394,2,h,3260000.0,25/02/2017,4.6,2.0,2.0,2.0,334.0,,,Stonnington,Southern
6395,2,h,1900000.0,25/02/2017,4.6,2.0,2.0,0.0,218.0,,,Stonnington,Southern
6396,2,u,690000.0,25/02/2017,4.6,2.0,1.0,1.0,0.0,83.0,1960.0,Stonnington,Southern
6397,2,t,2100000.0,25/02/2017,4.6,2.0,2.0,3.0,457.0,,,Stonnington,Southern
6398,1,u,460000.0,26/07/2016,4.6,1.0,1.0,1.0,0.0,7.0,,Stonnington,Southern
6399,2,u,1400000.0,27/06/2016,4.6,2.0,2.0,2.0,2927.0,,,Stonnington,Southern
6400,2,u,511000.0,27/06/2016,4.6,2.0,1.0,2.0,0.0,68.0,1970.0,Stonnington,Southern
6401,2,u,645000.0,27/06/2016,4.6,2.0,1.0,1.0,0.0,,,Stonnington,Southern
6402,3,t,910000.0,27/11/2016,4.6,3.0,2.0,2.0,0.0,136.0,1980.0,Stonnington,Southern
6403,3,h,2250000.0,28/05/2016,4.6,3.0,3.0,2.0,575.0,205.0,1930.0,Stonnington,Southern
6404,2,u,525000.0,28/05/2016,4.6,2.0,1.0,1.0,0.0,82.0,1950.0,Stonnington,Southern
6405,3,h,3270000.0,28/08/2016,4.6,3.0,2.0,1.0,363.0,215.0,1935.0,Stonnington,Southern
6406,2,u,866000.0,30/07/2016,4.6,2.0,0.0,0.0,0.0,,,Stonnington,Southern
6407,3,h,1170000.0,30/07/2016,4.6,3.0,1.0,1.0,405.0,,,Stonnington,Southern
6408,2,u,920000.0,30/07/2016,4.6,2.0,1.0,1.0,0.0,,1930.0,Stonnington,Southern
6409,4,h,910000.0,3/09/2016,13.8,4.0,2.0,2.0,626.0,,,Banyule,Eastern
6410,3,h,960000.0,3/09/2016,13.8,4.0,2.0,2.0,656.0,183.0,1990.0,Banyule,Eastern
6411,2,u,556000.0,3/12/2016,13.8,2.0,1.0,1.0,195.0,,1995.0,Banyule,Eastern
6412,4,h,1010000.0,3/12/2016,13.8,4.0,3.0,2.0,669.0,163.0,1960.0,Banyule,Eastern
6413,3,h,880000.0,3/12/2016,13.8,3.0,2.0,4.0,704.0,167.0,1970.0,Banyule,Eastern
6414,4,h,920250.0,4/03/2017,13.8,4.0,2.0,2.0,558.0,,,Banyule,Eastern
6415,4,h,1080000.0,4/03/2017,13.8,4.0,1.0,2.0,676.0,,,Banyule,Eastern
6416,3,h,770000.0,4/06/2016,13.8,3.0,2.0,2.0,577.0,135.0,1970.0,Banyule,Eastern
6417,4,h,730000.0,4/06/2016,13.8,4.0,1.0,1.0,865.0,172.0,1960.0,Banyule,Eastern
6418,3,h,820000.0,6/08/2016,13.8,3.0,2.0,2.0,555.0,,,Banyule,Eastern
6419,4,h,1102500.0,7/05/2016,13.8,4.0,2.0,1.0,659.0,189.0,,Banyule,Eastern
6420,4,h,1005000.0,7/11/2016,13.8,4.0,2.0,1.0,696.0,183.0,1950.0,Banyule,Eastern
6421,2,u,555000.0,10/12/2016,13.8,2.0,1.0,2.0,197.0,90.0,1980.0,Banyule,Eastern
6422,2,u,546000.0,12/11/2016,13.8,2.0,1.0,1.0,177.0,100.0,1975.0,Banyule,Eastern
6423,3,h,765000.0,14/05/2016,13.8,3.0,1.0,2.0,608.0,138.0,1975.0,Banyule,Eastern
6424,3,h,920000.0,14/05/2016,13.8,3.0,2.0,2.0,834.0,143.0,1975.0,Banyule,Eastern
6425,5,h,895000.0,14/05/2016,13.8,5.0,3.0,2.0,648.0,,,Banyule,Eastern
6426,3,h,775000.0,16/04/2016,13.8,5.0,3.0,2.0,586.0,,,Banyule,Eastern
6427,3,u,440000.0,16/07/2016,13.8,3.0,1.0,1.0,416.0,,,Banyule,Eastern
6428,4,h,1042500.0,17/09/2016,13.8,4.0,2.0,2.0,648.0,,,Banyule,Eastern
6429,5,h,1025000.0,17/09/2016,13.8,5.0,3.0,2.0,531.0,233.0,1978.0,Banyule,Eastern
6430,4,h,940000.0,18/06/2016,13.8,4.0,3.0,2.0,574.0,,,Banyule,Eastern
6431,4,h,895000.0,18/06/2016,13.8,4.0,2.0,2.0,700.0,18.0,1980.0,Banyule,Eastern
6432,3,h,820000.0,22/05/2016,13.8,3.0,2.0,2.0,628.0,177.0,1960.0,Banyule,Eastern
6433,3,h,870000.0,22/08/2016,13.8,3.0,1.0,2.0,698.0,137.0,1960.0,Banyule,Eastern
6434,4,h,1085000.0,22/08/2016,13.8,4.0,3.0,2.0,599.0,,,Banyule,Eastern
6435,3,h,915000.0,25/02/2017,13.8,3.0,2.0,2.0,769.0,,,Banyule,Eastern
6436,4,h,1050000.0,26/07/2016,13.8,4.0,2.0,2.0,660.0,202.0,1977.0,Banyule,Eastern
6437,3,h,660000.0,3/12/2016,14.9,3.0,1.0,0.0,583.0,124.0,1970.0,Banyule,Northern
6438,3,h,581000.0,3/12/2016,14.9,3.0,2.0,2.0,567.0,100.0,1970.0,Banyule,Northern
6439,3,h,1000000.0,4/03/2017,14.9,3.0,2.0,2.0,739.0,,,Banyule,Northern
6440,3,h,785000.0,4/03/2017,14.9,3.0,1.0,2.0,0.0,,,Banyule,Northern
6441,3,h,600000.0,4/06/2016,14.9,3.0,1.0,1.0,605.0,129.0,1970.0,Banyule,Northern
6442,3,h,690000.0,6/08/2016,14.9,3.0,2.0,1.0,308.0,129.0,2015.0,Banyule,Northern
6443,3,h,582000.0,8/10/2016,14.9,3.0,1.0,0.0,302.0,90.0,1950.0,Banyule,Northern
6444,3,h,740000.0,10/09/2016,14.9,3.0,1.0,1.0,591.0,104.0,1960.0,Banyule,Northern
6445,3,h,671000.0,12/11/2016,14.9,3.0,2.0,2.0,280.0,163.0,2002.0,Banyule,Northern
6446,3,h,741000.0,12/11/2016,14.9,3.0,1.0,1.0,671.0,103.0,1960.0,Banyule,Northern
6447,4,h,706000.0,12/11/2016,14.9,4.0,1.0,2.0,581.0,,,Banyule,Northern
6448,3,h,725000.0,12/11/2016,14.9,3.0,1.0,1.0,545.0,,,Banyule,Northern
6449,3,h,808000.0,13/08/2016,14.9,3.0,2.0,2.0,265.0,260.0,,Banyule,Northern
6450,3,h,711000.0,14/05/2016,14.9,3.0,1.0,2.0,658.0,,,Banyule,Northern
6451,3,u,537000.0,14/05/2016,14.9,3.0,1.0,2.0,327.0,95.0,1960.0,Banyule,Northern
6452,3,h,1040000.0,16/04/2016,14.9,3.0,2.0,1.0,903.0,131.0,1950.0,Banyule,Northern
6453,4,h,1171000.0,16/07/2016,14.9,3.0,3.0,2.0,670.0,325.0,2010.0,Banyule,Northern
6454,2,h,662000.0,16/07/2016,14.9,2.0,1.0,2.0,605.0,114.0,1960.0,Banyule,Northern
6455,3,h,800000.0,18/06/2016,14.9,4.0,2.0,2.0,595.0,,2000.0,Banyule,Northern
6456,3,h,922000.0,22/05/2016,14.9,3.0,1.0,2.0,798.0,153.0,1960.0,Banyule,Northern
6457,2,t,485000.0,23/04/2016,14.9,2.0,1.0,1.0,184.0,,,Banyule,Northern
6458,3,h,860500.0,24/09/2016,14.9,3.0,2.0,0.0,767.0,147.0,1960.0,Banyule,Northern
6459,3,h,702000.0,24/09/2016,14.9,3.0,1.0,1.0,604.0,97.0,1970.0,Banyule,Northern
6460,3,h,627500.0,24/09/2016,14.9,3.0,1.0,1.0,319.0,96.0,2000.0,Banyule,Northern
6461,3,h,632000.0,25/02/2017,14.9,3.0,1.0,2.0,650.0,,,Banyule,Northern
6462,3,h,601000.0,27/06/2016,14.9,3.0,1.0,1.0,653.0,,,Banyule,Northern
6463,3,u,549000.0,27/06/2016,14.9,3.0,1.0,1.0,0.0,89.0,1980.0,Banyule,Northern
6464,2,u,342500.0,27/11/2016,14.9,2.0,1.0,1.0,0.0,,,Banyule,Northern
6465,2,h,701000.0,28/05/2016,14.9,4.0,1.0,2.0,762.0,98.0,1970.0,Banyule,Northern
6466,3,h,645000.0,28/08/2016,14.9,3.0,1.0,1.0,355.0,111.0,1966.0,Banyule,Northern
6467,3,h,838000.0,30/07/2016,14.9,3.0,1.0,2.0,828.0,,,Banyule,Northern
6468,3,t,1010000.0,3/09/2016,1.9,3.0,3.0,2.0,0.0,132.0,1940.0,Melbourne,Northern
6469,3,u,650000.0,3/12/2016,1.9,3.0,2.0,1.0,0.0,,,Melbourne,Northern
6470,3,h,1260000.0,4/06/2016,1.9,2.0,3.0,2.0,506.0,195.0,2000.0,Melbourne,Northern
6471,1,u,460000.0,4/06/2016,1.9,1.0,1.0,1.0,0.0,52.0,2000.0,Melbourne,Northern
6472,3,h,2370000.0,4/06/2016,1.9,3.0,3.0,2.0,265.0,280.0,1880.0,Melbourne,Northern
6473,2,t,800000.0,6/08/2016,1.9,2.0,2.0,2.0,54.0,89.0,2006.0,Melbourne,Northern
6474,1,u,550000.0,7/05/2016,1.9,1.0,1.0,1.0,0.0,207.0,1930.0,Melbourne,Northern
6475,3,u,660000.0,7/05/2016,1.9,3.0,2.0,1.0,0.0,100.0,1998.0,Melbourne,Northern
6476,2,t,1055000.0,8/10/2016,1.9,2.0,1.0,1.0,0.0,154.0,2009.0,Melbourne,Northern
6477,3,u,995000.0,18/03/2017,1.9,3.0,1.0,1.0,0.0,153.0,1940.0,Melbourne,Northern
6478,3,t,1130000.0,18/06/2016,1.9,3.0,2.0,2.0,116.0,,2002.0,Melbourne,Northern
6479,1,u,443000.0,24/09/2016,1.9,1.0,1.0,1.0,547.0,58.0,1900.0,Melbourne,Northern
6480,3,t,1120000.0,25/02/2017,1.9,3.0,3.0,1.0,801.0,122.0,2008.0,Melbourne,Northern
6481,1,u,482000.0,26/07/2016,1.9,1.0,1.0,1.0,0.0,62.0,1930.0,Melbourne,Northern
6482,2,u,620000.0,28/05/2016,1.9,2.0,1.0,1.0,0.0,83.0,2002.0,Melbourne,Northern
6483,4,h,2100000.0,28/05/2016,1.9,4.0,1.0,0.0,440.0,,,Melbourne,Northern
6484,3,u,601000.0,30/07/2016,1.9,2.0,1.0,1.0,0.0,81.0,1996.0,Melbourne,Northern
6485,4,h,1325000.0,3/09/2016,8.0,3.0,2.0,1.0,452.0,,,Hobsons Bay,Western
6486,4,h,1400000.0,3/09/2016,8.0,4.0,2.0,1.0,320.0,160.0,1950.0,Hobsons Bay,Western
6487,3,h,1535000.0,3/09/2016,8.0,3.0,1.0,1.0,507.0,186.0,1910.0,Hobsons Bay,Western
6488,3,u,890000.0,3/12/2016,8.0,3.0,1.0,3.0,0.0,111.0,1980.0,Hobsons Bay,Western
6489,4,h,1400000.0,4/03/2017,8.0,4.0,2.0,4.0,457.0,,,Hobsons Bay,Western
6490,3,h,1800000.0,4/03/2017,8.0,3.0,2.0,2.0,332.0,252.0,2006.0,Hobsons Bay,Western
6491,2,h,1050000.0,4/03/2017,8.0,2.0,1.0,4.0,445.0,148.0,,Hobsons Bay,Western
6492,2,h,850000.0,4/03/2017,8.0,2.0,1.0,1.0,278.0,,,Hobsons Bay,Western
6493,4,h,2910000.0,4/03/2017,8.0,4.0,3.0,0.0,338.0,196.0,1890.0,Hobsons Bay,Western
6494,3,h,2910000.0,4/03/2017,8.0,3.0,3.0,2.0,515.0,286.0,1990.0,Hobsons Bay,Western
6495,4,h,2640000.0,4/03/2017,8.0,4.0,2.0,2.0,650.0,,,Hobsons Bay,Western
6496,3,h,1200000.0,4/06/2016,8.0,3.0,2.0,2.0,315.0,174.0,1990.0,Hobsons Bay,Western
6497,4,h,3130000.0,4/06/2016,8.0,4.0,2.0,2.0,897.0,,1920.0,Hobsons Bay,Western
6498,3,h,1460000.0,7/05/2016,8.0,3.0,1.0,2.0,373.0,107.0,1970.0,Hobsons Bay,Western
6499,1,u,310000.0,7/05/2016,8.0,1.0,1.0,1.0,0.0,58.0,1968.0,Hobsons Bay,Western
6500,3,h,1200000.0,7/11/2016,8.0,3.0,2.0,2.0,348.0,200.0,1997.0,Hobsons Bay,Western
6501,3,h,1560000.0,7/11/2016,8.0,3.0,2.0,2.0,310.0,179.0,2005.0,Hobsons Bay,Western
6502,3,h,1575000.0,7/11/2016,8.0,3.0,2.0,3.0,430.0,215.0,1996.0,Hobsons Bay,Western
6503,2,t,830000.0,7/11/2016,8.0,2.0,1.0,1.0,84.0,110.0,1980.0,Hobsons Bay,Western
6504,2,t,830000.0,7/11/2016,8.0,2.0,1.0,0.0,56.0,,,Hobsons Bay,Western
6505,4,h,1085000.0,8/10/2016,8.0,3.0,1.0,2.0,458.0,,,Hobsons Bay,Western
6506,4,h,1815000.0,8/10/2016,8.0,4.0,3.0,2.0,321.0,287.0,,Hobsons Bay,Western
